Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-06-30 04:40:00+00:00,25582.80078125,25583.75,25567.55078125,25567.94921875,0
2025-06-30 04:41:00+00:00,25591.400390625,25592.80078125,25582.94921875,25582.94921875,0
2025-06-30 04:42:00+00:00,25590.599609375,25593.05078125,25588.849609375,25592.099609375,0
2025-06-30 04:43:00+00:00,25593.400390625,25596.0,25590.19921875,25590.400390625,0
2025-06-30 04:44:00+00:00,25586.400390625,25594.94921875,25585.80078125,25593.400390625,0
2025-06-30 04:45:00+00:00,25589.0,25590.5,25585.650390625,25586.69921875,0
2025-06-30 04:46:00+00:00,25585.80078125,25589.349609375,25584.0,25589.349609375,0
2025-06-30 04:47:00+00:00,25587.599609375,25588.599609375,25583.30078125,25584.849609375,0
2025-06-30 04:48:00+00:00,25593.69921875,25595.0,25586.900390625,25588.099609375,0
2025-06-30 04:49:00+00:00,25600.0,25600.0,25592.349609375,25593.25,0
2025-06-30 04:50:00+00:00,25593.94921875,25599.650390625,25593.94921875,25599.650390625,0
2025-06-30 04:51:00+00:00,25572.650390625,25593.69921875,25571.80078125,25593.650390625,0
2025-06-30 04:52:00+00:00,25568.5,25573.650390625,25566.349609375,25572.75,0
2025-06-30 04:53:00+00:00,25571.30078125,25572.400390625,25567.55078125,25568.599609375,0
2025-06-30 04:54:00+00:00,25566.150390625,25571.05078125,25562.400390625,25569.5,0
2025-06-30 04:55:00+00:00,25565.900390625,25566.849609375,25562.75,25566.849609375,0
2025-06-30 04:56:00+00:00,25562.349609375,25565.94921875,25559.25,25565.0,0
2025-06-30 04:57:00+00:00,25562.80078125,25564.650390625,25559.900390625,25561.94921875,0
2025-06-30 04:58:00+00:00,25556.349609375,25563.75,25555.150390625,25562.849609375,0
2025-06-30 04:59:00+00:00,25555.0,25558.69921875,25553.0,25556.400390625,0
2025-06-30 05:00:00+00:00,25555.94921875,25559.900390625,25554.599609375,25554.849609375,0
2025-06-30 05:01:00+00:00,25554.900390625,25557.94921875,25553.19921875,25556.150390625,0
2025-06-30 05:02:00+00:00,25552.25,25555.30078125,25549.599609375,25554.5,0
2025-06-30 05:03:00+00:00,25560.900390625,25561.05078125,25551.150390625,25551.150390625,0
2025-06-30 05:04:00+00:00,25560.75,25560.75,25557.599609375,25560.44921875,0
2025-06-30 05:05:00+00:00,25564.5,25566.25,25560.0,25560.69921875,0
2025-06-30 05:06:00+00:00,25567.44921875,25568.599609375,25563.05078125,25564.650390625,0
2025-06-30 05:07:00+00:00,25568.44921875,25569.900390625,25565.94921875,25567.900390625,0
2025-06-30 05:08:00+00:00,25564.44921875,25568.900390625,25562.69921875,25568.650390625,0
2025-06-30 05:09:00+00:00,25557.75,25565.900390625,25556.900390625,25564.400390625,0
2025-06-30 05:10:00+00:00,25557.599609375,25559.44921875,25555.099609375,25557.599609375,0
2025-06-30 05:11:00+00:00,25547.75,25557.650390625,25545.75,25556.94921875,0
2025-06-30 05:12:00+00:00,25550.30078125,25551.94921875,25547.849609375,25548.05078125,0
2025-06-30 05:13:00+00:00,25544.599609375,25551.69921875,25543.44921875,25550.849609375,0
2025-06-30 05:14:00+00:00,25544.400390625,25547.150390625,25541.75,25544.30078125,0
2025-06-30 05:15:00+00:00,25545.05078125,25546.900390625,25542.650390625,25544.599609375,0
2025-06-30 05:16:00+00:00,25550.099609375,25551.150390625,25545.19921875,25545.400390625,0
2025-06-30 05:17:00+00:00,25550.94921875,25553.69921875,25549.94921875,25549.94921875,0
2025-06-30 05:18:00+00:00,25545.75,25551.849609375,25543.75,25550.19921875,0
2025-06-30 05:19:00+00:00,25541.099609375,25547.849609375,25540.44921875,25545.94921875,0
2025-06-30 05:20:00+00:00,25538.400390625,25543.599609375,25537.05078125,25541.44921875,0
2025-06-30 05:21:00+00:00,25542.55078125,25543.150390625,25537.650390625,25538.30078125,0
2025-06-30 05:22:00+00:00,25546.25,25546.25,25541.099609375,25542.55078125,0
2025-06-30 05:23:00+00:00,25550.44921875,25554.0,25545.05078125,25545.849609375,0
2025-06-30 05:24:00+00:00,25556.650390625,25556.94921875,25549.849609375,25550.099609375,0
2025-06-30 05:25:00+00:00,25557.94921875,25562.0,25554.44921875,25556.80078125,0
2025-06-30 05:26:00+00:00,25560.150390625,25561.150390625,25555.80078125,25558.099609375,0
2025-06-30 05:27:00+00:00,25561.5,25562.30078125,25558.599609375,25559.5,0
2025-06-30 05:28:00+00:00,25558.30078125,25562.94921875,25557.75,25561.0,0
2025-06-30 05:29:00+00:00,25559.150390625,25561.349609375,25556.849609375,25559.150390625,0
2025-06-30 05:30:00+00:00,25560.44921875,25561.5,25557.349609375,25558.30078125,0
2025-06-30 05:31:00+00:00,25556.849609375,25562.69921875,25554.599609375,25560.650390625,0
2025-06-30 05:32:00+00:00,25558.30078125,25558.400390625,25554.69921875,25556.30078125,0
2025-06-30 05:33:00+00:00,25558.349609375,25561.05078125,25557.05078125,25558.44921875,0
2025-06-30 05:34:00+00:00,25552.05078125,25558.150390625,25551.900390625,25557.80078125,0
2025-06-30 05:35:00+00:00,25554.0,25557.19921875,25552.0,25552.44921875,0
2025-06-30 05:36:00+00:00,25555.30078125,25557.80078125,25553.650390625,25553.650390625,0
2025-06-30 05:37:00+00:00,25555.900390625,25557.0,25553.400390625,25554.80078125,0
2025-06-30 05:38:00+00:00,25552.599609375,25556.650390625,25551.099609375,25555.650390625,0
2025-06-30 05:39:00+00:00,25555.5,25555.5,25551.650390625,25552.75,0
2025-06-30 05:40:00+00:00,25554.5,25557.55078125,25553.099609375,25555.55078125,0
2025-06-30 05:41:00+00:00,25558.900390625,25559.099609375,25554.099609375,25554.599609375,0
2025-06-30 05:42:00+00:00,25563.900390625,25565.650390625,25558.69921875,25558.69921875,0
2025-06-30 05:43:00+00:00,25559.150390625,25565.94921875,25559.150390625,25563.599609375,0
2025-06-30 05:44:00+00:00,25547.849609375,25559.849609375,25546.55078125,25559.19921875,0
2025-06-30 05:45:00+00:00,25546.75,25550.19921875,25545.150390625,25547.650390625,0
2025-06-30 05:46:00+00:00,25548.650390625,25550.099609375,25546.44921875,25546.849609375,0
2025-06-30 05:47:00+00:00,25546.75,25551.099609375,25545.69921875,25549.05078125,0
2025-06-30 05:48:00+00:00,25540.05078125,25547.849609375,25539.0,25546.650390625,0
2025-06-30 05:49:00+00:00,25542.599609375,25544.19921875,25539.75,25539.75,0
2025-06-30 05:50:00+00:00,25542.900390625,25545.099609375,25541.0,25542.30078125,0
2025-06-30 05:51:00+00:00,25547.150390625,25547.849609375,25541.75,25542.55078125,0
2025-06-30 05:52:00+00:00,25547.94921875,25550.05078125,25546.80078125,25546.849609375,0
2025-06-30 05:53:00+00:00,25553.349609375,25554.5,25546.75,25547.599609375,0
2025-06-30 05:54:00+00:00,25556.900390625,25557.80078125,25553.0,25553.05078125,0
2025-06-30 05:55:00+00:00,25556.5,25560.650390625,25555.44921875,25556.44921875,0
2025-06-30 05:56:00+00:00,25555.400390625,25558.75,25554.69921875,25555.94921875,0
2025-06-30 05:57:00+00:00,25556.599609375,25560.150390625,25555.30078125,25555.30078125,0
2025-06-30 05:58:00+00:00,25554.80078125,25557.44921875,25552.849609375,25556.19921875,0
2025-06-30 05:59:00+00:00,25555.400390625,25557.349609375,25553.900390625,25555.099609375,0
2025-06-30 06:00:00+00:00,25554.25,25557.5,25554.25,25556.19921875,0
2025-06-30 06:01:00+00:00,25559.94921875,25561.30078125,25554.099609375,25554.69921875,0
2025-06-30 06:02:00+00:00,25560.30078125,25562.94921875,25559.69921875,25559.69921875,0
2025-06-30 06:03:00+00:00,25559.849609375,25561.69921875,25557.650390625,25560.05078125,0
2025-06-30 06:04:00+00:00,25560.05078125,25561.94921875,25558.599609375,25559.75,0
2025-06-30 06:05:00+00:00,25561.400390625,25562.150390625,25558.599609375,25560.05078125,0
2025-06-30 06:06:00+00:00,25564.0,25567.55078125,25559.55078125,25560.94921875,0
2025-06-30 06:07:00+00:00,25555.94921875,25565.150390625,25554.30078125,25564.099609375,0
2025-06-30 06:08:00+00:00,25560.900390625,25562.80078125,25554.44921875,25554.94921875,0
2025-06-30 06:09:00+00:00,25557.0,25562.5,25555.55078125,25560.349609375,0
2025-06-30 06:10:00+00:00,25556.349609375,25558.849609375,25555.19921875,25557.75,0
2025-06-30 06:11:00+00:00,25558.69921875,25560.900390625,25555.75,25557.0,0
2025-06-30 06:12:00+00:00,25559.25,25560.69921875,25557.400390625,25558.849609375,0
2025-06-30 06:13:00+00:00,25559.0,25560.25,25557.400390625,25559.44921875,0
2025-06-30 06:14:00+00:00,25561.69921875,25562.400390625,25558.94921875,25558.94921875,0
2025-06-30 06:15:00+00:00,25565.400390625,25565.400390625,25560.349609375,25561.849609375,0
2025-06-30 06:16:00+00:00,25562.05078125,25566.0,25559.900390625,25565.30078125,0
2025-06-30 06:17:00+00:00,25565.349609375,25566.599609375,25562.099609375,25562.099609375,0
2025-06-30 06:18:00+00:00,25566.55078125,25567.25,25563.0,25565.69921875,0
2025-06-30 06:19:00+00:00,25569.150390625,25570.5,25566.099609375,25566.099609375,0
2025-06-30 06:20:00+00:00,25571.400390625,25572.349609375,25567.94921875,25569.05078125,0
2025-06-30 06:21:00+00:00,25572.30078125,25574.69921875,25569.80078125,25571.599609375,0
2025-06-30 06:22:00+00:00,25576.69921875,25578.30078125,25571.80078125,25572.099609375,0
2025-06-30 06:23:00+00:00,25571.30078125,25576.80078125,25570.400390625,25576.19921875,0
2025-06-30 06:24:00+00:00,25574.19921875,25575.75,25570.849609375,25571.69921875,0
2025-06-30 06:25:00+00:00,25572.400390625,25575.650390625,25570.30078125,25573.80078125,0
2025-06-30 06:26:00+00:00,25573.94921875,25575.099609375,25571.400390625,25572.400390625,0
2025-06-30 06:27:00+00:00,25570.19921875,25574.5,25569.650390625,25573.80078125,0
2025-06-30 06:28:00+00:00,25571.099609375,25571.25,25568.25,25570.30078125,0
2025-06-30 06:29:00+00:00,25568.19921875,25572.099609375,25568.19921875,25570.849609375,0
2025-06-30 06:30:00+00:00,25569.44921875,25572.150390625,25568.44921875,25569.25,0
2025-06-30 06:31:00+00:00,25569.05078125,25571.650390625,25567.25,25569.599609375,0
2025-06-30 06:32:00+00:00,25574.55078125,25574.55078125,25567.150390625,25569.650390625,0
2025-06-30 06:33:00+00:00,25579.150390625,25580.849609375,25572.5,25574.19921875,0
2025-06-30 06:34:00+00:00,25572.25,25578.599609375,25572.0,25578.5,0
2025-06-30 06:35:00+00:00,25566.94921875,25572.05078125,25564.400390625,25572.05078125,0
2025-06-30 06:36:00+00:00,25568.44921875,25569.900390625,25564.5,25566.75,0
2025-06-30 06:37:00+00:00,25568.69921875,25570.650390625,25567.349609375,25567.80078125,0
2025-06-30 06:38:00+00:00,25569.650390625,25571.349609375,25568.19921875,25568.19921875,0
2025-06-30 06:39:00+00:00,25570.349609375,25570.80078125,25568.05078125,25569.55078125,0
2025-06-30 06:40:00+00:00,25570.849609375,25572.400390625,25568.599609375,25569.80078125,0
2025-06-30 06:41:00+00:00,25572.099609375,25574.0,25569.849609375,25570.650390625,0
2025-06-30 06:42:00+00:00,25578.150390625,25578.80078125,25571.75,25572.19921875,0
2025-06-30 06:43:00+00:00,25584.55078125,25586.30078125,25577.44921875,25578.05078125,0
2025-06-30 06:44:00+00:00,25585.94921875,25589.80078125,25584.55078125,25585.650390625,0
2025-06-30 06:45:00+00:00,25588.69921875,25590.400390625,25586.650390625,25586.900390625,0
2025-06-30 06:46:00+00:00,25593.69921875,25593.75,25588.650390625,25589.349609375,0
2025-06-30 06:47:00+00:00,25593.44921875,25594.400390625,25584.75,25592.44921875,0
2025-06-30 06:48:00+00:00,25592.69921875,25595.150390625,25590.44921875,25593.5,0
2025-06-30 06:49:00+00:00,25597.150390625,25599.30078125,25592.19921875,25593.05078125,0
2025-06-30 06:50:00+00:00,25593.5,25598.44921875,25593.19921875,25597.25,0
2025-06-30 06:51:00+00:00,25593.400390625,25595.25,25592.150390625,25593.05078125,0
2025-06-30 06:52:00+00:00,25595.5,25597.30078125,25591.900390625,25593.44921875,0
2025-06-30 06:53:00+00:00,25595.25,25596.80078125,25593.75,25595.19921875,0
2025-06-30 06:54:00+00:00,25592.55078125,25594.94921875,25589.900390625,25594.94921875,0
2025-06-30 06:55:00+00:00,25590.69921875,25592.94921875,25589.69921875,25592.599609375,0
2025-06-30 06:56:00+00:00,25590.80078125,25593.599609375,25589.94921875,25591.400390625,0
2025-06-30 06:57:00+00:00,25581.69921875,25591.0,25579.05078125,25590.69921875,0
2025-06-30 06:58:00+00:00,25577.55078125,25581.5,25576.44921875,25580.400390625,0
2025-06-30 06:59:00+00:00,25571.5,25578.44921875,25570.599609375,25577.099609375,0
2025-06-30 07:00:00+00:00,25570.150390625,25575.5,25570.150390625,25572.25,0
2025-06-30 07:01:00+00:00,25564.0,25570.69921875,25562.55078125,25570.099609375,0
2025-06-30 07:02:00+00:00,25563.5,25566.599609375,25562.0,25564.650390625,0
2025-06-30 07:03:00+00:00,25561.25,25565.05078125,25560.69921875,25563.75,0
2025-06-30 07:04:00+00:00,25560.25,25563.94921875,25558.75,25561.25,0
2025-06-30 07:05:00+00:00,25556.900390625,25562.25,25556.900390625,25559.94921875,0
2025-06-30 07:06:00+00:00,25553.5,25558.150390625,25553.5,25557.05078125,0
2025-06-30 07:07:00+00:00,25552.5,25553.900390625,25549.30078125,25553.5,0
2025-06-30 07:08:00+00:00,25550.599609375,25554.849609375,25550.05078125,25552.69921875,0
2025-06-30 07:09:00+00:00,25546.400390625,25552.44921875,25545.849609375,25550.55078125,0
2025-06-30 07:10:00+00:00,25549.349609375,25551.0,25546.5,25546.900390625,0
2025-06-30 07:11:00+00:00,25546.0,25550.69921875,25546.0,25548.94921875,0
2025-06-30 07:12:00+00:00,25547.5,25547.94921875,25544.19921875,25546.55078125,0
2025-06-30 07:13:00+00:00,25546.69921875,25548.400390625,25544.69921875,25547.599609375,0
2025-06-30 07:14:00+00:00,25542.5,25546.5,25542.44921875,25545.900390625,0
2025-06-30 07:15:00+00:00,25541.44921875,25544.05078125,25540.599609375,25542.400390625,0
2025-06-30 07:16:00+00:00,25541.400390625,25542.55078125,25538.80078125,25541.650390625,0
2025-06-30 07:17:00+00:00,25548.44921875,25549.80078125,25540.19921875,25541.849609375,0
2025-06-30 07:18:00+00:00,25553.650390625,25554.599609375,25548.30078125,25548.80078125,0
2025-06-30 07:19:00+00:00,25552.69921875,25554.80078125,25551.900390625,25552.80078125,0
2025-06-30 07:20:00+00:00,25551.5,25553.400390625,25550.44921875,25552.349609375,0
2025-06-30 07:21:00+00:00,25551.900390625,25553.349609375,25550.400390625,25551.69921875,0
2025-06-30 07:22:00+00:00,25551.94921875,25554.400390625,25550.650390625,25551.400390625,0
2025-06-30 07:23:00+00:00,25549.400390625,25553.150390625,25549.400390625,25552.349609375,0
2025-06-30 07:24:00+00:00,25540.900390625,25550.650390625,25540.900390625,25550.30078125,0
2025-06-30 07:25:00+00:00,25536.30078125,25542.599609375,25535.099609375,25541.55078125,0
2025-06-30 07:26:00+00:00,25536.25,25537.150390625,25532.900390625,25535.94921875,0
2025-06-30 07:27:00+00:00,25534.349609375,25538.099609375,25533.75,25536.55078125,0
2025-06-30 07:28:00+00:00,25532.55078125,25534.599609375,25531.099609375,25534.19921875,0
2025-06-30 07:29:00+00:00,25526.349609375,25534.05078125,25526.349609375,25532.5,0
2025-06-30 07:30:00+00:00,25507.19921875,25527.150390625,25507.19921875,25526.650390625,0
2025-06-30 07:31:00+00:00,25508.099609375,25512.5,25499.25,25507.55078125,0
2025-06-30 07:32:00+00:00,25512.05078125,25514.400390625,25508.349609375,25508.349609375,0
2025-06-30 07:33:00+00:00,25511.94921875,25514.25,25510.900390625,25512.30078125,0
2025-06-30 07:34:00+00:00,25512.05078125,25514.05078125,25511.30078125,25512.349609375,0
2025-06-30 07:35:00+00:00,25513.849609375,25515.099609375,25511.650390625,25511.650390625,0
2025-06-30 07:36:00+00:00,25513.150390625,25515.650390625,25509.25,25513.900390625,0
2025-06-30 07:37:00+00:00,25509.400390625,25513.849609375,25509.19921875,25512.5,0
2025-06-30 07:38:00+00:00,25506.75,25511.25,25505.900390625,25509.30078125,0
2025-06-30 07:39:00+00:00,25507.94921875,25508.900390625,25505.400390625,25506.099609375,0
2025-06-30 07:40:00+00:00,25512.25,25513.5,25507.80078125,25508.19921875,0
2025-06-30 07:41:00+00:00,25512.5,25513.69921875,25510.0,25512.400390625,0
2025-06-30 07:42:00+00:00,25507.5,25512.150390625,25507.5,25512.05078125,0
2025-06-30 07:43:00+00:00,25508.5,25510.0,25507.650390625,25508.349609375,0
2025-06-30 07:44:00+00:00,25505.69921875,25512.94921875,25505.69921875,25508.94921875,0
2025-06-30 07:45:00+00:00,25492.5,25506.900390625,25490.69921875,25506.25,0
2025-06-30 07:46:00+00:00,25494.849609375,25498.05078125,25491.94921875,25493.150390625,0
2025-06-30 07:47:00+00:00,25498.5,25499.05078125,25494.25,25494.75,0
2025-06-30 07:48:00+00:00,25502.69921875,25503.25,25498.099609375,25498.099609375,0
2025-06-30 07:49:00+00:00,25502.150390625,25505.849609375,25502.150390625,25502.650390625,0
2025-06-30 07:50:00+00:00,25500.900390625,25504.30078125,25500.69921875,25504.30078125,0
2025-06-30 07:51:00+00:00,25506.400390625,25506.400390625,25499.150390625,25501.25,0
2025-06-30 07:52:00+00:00,25509.19921875,25510.900390625,25505.05078125,25506.55078125,0
2025-06-30 07:53:00+00:00,25504.25,25510.099609375,25503.150390625,25509.44921875,0
2025-06-30 07:54:00+00:00,25506.94921875,25507.900390625,25503.69921875,25503.900390625,0
2025-06-30 07:55:00+00:00,25512.099609375,25513.650390625,25506.75,25506.75,0
2025-06-30 07:56:00+00:00,25514.94921875,25515.5,25511.900390625,25511.94921875,0
2025-06-30 07:57:00+00:00,25516.30078125,25518.0,25514.19921875,25515.099609375,0
2025-06-30 07:58:00+00:00,25512.94921875,25518.80078125,25512.5,25516.55078125,0
2025-06-30 07:59:00+00:00,25510.599609375,25513.400390625,25507.44921875,25512.599609375,0
2025-06-30 08:00:00+00:00,25509.349609375,25511.44921875,25507.900390625,25509.650390625,0
2025-06-30 08:01:00+00:00,25512.19921875,25513.150390625,25509.0,25509.349609375,0
2025-06-30 08:02:00+00:00,25510.0,25513.94921875,25509.55078125,25512.25,0
2025-06-30 08:03:00+00:00,25511.400390625,25512.5,25508.94921875,25509.849609375,0
2025-06-30 08:04:00+00:00,25511.25,25514.0,25510.69921875,25513.650390625,0
2025-06-30 08:05:00+00:00,25511.0,25512.55078125,25507.69921875,25512.05078125,0
2025-06-30 08:06:00+00:00,25513.0,25514.349609375,25509.80078125,25510.650390625,0
2025-06-30 08:07:00+00:00,25508.400390625,25513.599609375,25508.099609375,25513.150390625,0
2025-06-30 08:08:00+00:00,25502.599609375,25507.349609375,25501.55078125,25507.349609375,0
2025-06-30 08:09:00+00:00,25500.900390625,25503.19921875,25500.55078125,25502.69921875,0
2025-06-30 08:10:00+00:00,25504.25,25504.44921875,25500.69921875,25502.650390625,0
2025-06-30 08:11:00+00:00,25505.94921875,25509.650390625,25503.94921875,25504.05078125,0
2025-06-30 08:12:00+00:00,25503.099609375,25507.349609375,25503.099609375,25505.599609375,0
2025-06-30 08:13:00+00:00,25504.150390625,25505.0,25500.150390625,25503.349609375,0
2025-06-30 08:14:00+00:00,25503.5,25504.75,25501.69921875,25504.0,0
2025-06-30 08:15:00+00:00,25502.0,25504.44921875,25500.349609375,25502.650390625,0
2025-06-30 08:16:00+00:00,25496.30078125,25502.94921875,25496.19921875,25501.150390625,0
2025-06-30 08:17:00+00:00,25498.05078125,25498.75,25494.75,25496.25,0
2025-06-30 08:18:00+00:00,25495.94921875,25500.099609375,25494.30078125,25498.25,0
2025-06-30 08:19:00+00:00,25486.849609375,25496.900390625,25485.900390625,25495.75,0
2025-06-30 08:20:00+00:00,25485.44921875,25489.099609375,25484.94921875,25486.849609375,0
2025-06-30 08:21:00+00:00,25483.80078125,25488.30078125,25479.30078125,25485.099609375,0
2025-06-30 08:22:00+00:00,25482.30078125,25484.30078125,25480.94921875,25484.30078125,0
2025-06-30 08:23:00+00:00,25478.94921875,25482.400390625,25473.30078125,25482.400390625,0
2025-06-30 08:24:00+00:00,25486.150390625,25488.099609375,25478.44921875,25478.900390625,0
2025-06-30 08:25:00+00:00,25484.80078125,25488.05078125,25484.75,25485.349609375,0
2025-06-30 08:26:00+00:00,25482.69921875,25485.150390625,25482.099609375,25484.599609375,0
2025-06-30 08:27:00+00:00,25486.5,25487.0,25480.099609375,25482.30078125,0
2025-06-30 08:28:00+00:00,25498.400390625,25498.650390625,25485.44921875,25485.599609375,0
2025-06-30 08:29:00+00:00,25499.75,25500.150390625,25496.099609375,25498.0,0
2025-06-30 08:30:00+00:00,25495.900390625,25502.19921875,25494.25,25499.19921875,0
2025-06-30 08:31:00+00:00,25489.349609375,25496.30078125,25488.5,25495.25,0
2025-06-30 08:32:00+00:00,25482.650390625,25490.55078125,25480.849609375,25489.05078125,0
2025-06-30 08:33:00+00:00,25486.75,25487.650390625,25481.75,25482.05078125,0
2025-06-30 08:34:00+00:00,25486.650390625,25486.94921875,25481.900390625,25482.75,0
2025-06-30 08:35:00+00:00,25482.849609375,25486.55078125,25480.75,25486.55078125,0
2025-06-30 08:36:00+00:00,25480.44921875,25484.25,25479.900390625,25482.55078125,0
2025-06-30 08:37:00+00:00,25480.099609375,25484.650390625,25478.69921875,25480.05078125,0
2025-06-30 08:38:00+00:00,25487.5,25487.5,25480.099609375,25480.80078125,0
2025-06-30 08:39:00+00:00,25496.0,25497.05078125,25486.25,25487.44921875,0
2025-06-30 08:40:00+00:00,25499.349609375,25502.0,25495.900390625,25495.900390625,0
2025-06-30 08:41:00+00:00,25493.5,25500.19921875,25493.0,25499.599609375,0
2025-06-30 08:42:00+00:00,25490.75,25493.650390625,25489.150390625,25492.650390625,0
2025-06-30 08:43:00+00:00,25491.5,25493.5,25489.349609375,25490.150390625,0
2025-06-30 08:44:00+00:00,25489.650390625,25492.69921875,25488.19921875,25491.349609375,0
2025-06-30 08:45:00+00:00,25488.19921875,25490.900390625,25485.30078125,25490.900390625,0
2025-06-30 08:46:00+00:00,25485.19921875,25487.849609375,25485.0,25487.849609375,0
2025-06-30 08:47:00+00:00,25479.150390625,25486.0,25479.150390625,25485.5,0
2025-06-30 08:48:00+00:00,25481.05078125,25482.900390625,25478.0,25479.099609375,0
