Price,Close,High,Low,Open,Volume
Ticker,BSE-MIDCAP.BO,BSE-MIDCAP.BO,BSE-MIDCAP.BO,BSE-MIDCAP.BO,BSE-MIDCAP.BO
Datetime,,,,,
2025-06-30 04:21:00+00:00,46629.30859375,46629.30859375,46622.41015625,46623.12109375,0
2025-06-30 04:22:00+00:00,46633.16015625,46633.16015625,46624.6484375,46630.12109375,0
2025-06-30 04:23:00+00:00,46648.12109375,46648.12109375,46635.66015625,46635.66015625,0
2025-06-30 04:24:00+00:00,46641.26953125,46650.41015625,46640.73828125,46650.41015625,0
2025-06-30 04:25:00+00:00,46647.390625,46647.390625,46640.0703125,46640.96875,0
2025-06-30 04:26:00+00:00,46652.578125,46652.578125,46650.30859375,46651.69921875,0
2025-06-30 04:27:00+00:00,46658.2890625,46658.7109375,46653.37890625,46653.37890625,0
2025-06-30 04:28:00+00:00,46645.55859375,46657.19140625,46645.55859375,46657.19140625,0
2025-06-30 04:29:00+00:00,46613.44921875,46639.6484375,46613.44921875,46639.6484375,0
2025-06-30 04:30:00+00:00,46608.66015625,46611.7890625,46603.28125,46611.7890625,0
2025-06-30 04:31:00+00:00,46600.328125,46611.98828125,46600.328125,46611.33984375,0
2025-06-30 04:32:00+00:00,46594.12109375,46599.9296875,46593.46875,46599.66015625,0
2025-06-30 04:33:00+00:00,46596.8515625,46598.98828125,46592.41015625,46594.1015625,0
2025-06-30 04:34:00+00:00,46604.890625,46604.890625,46595.23828125,46595.23828125,0
2025-06-30 04:35:00+00:00,46626.48828125,46626.48828125,46609.921875,46609.921875,0
2025-06-30 04:36:00+00:00,46636.140625,46638.671875,46626.25,46626.25,0
2025-06-30 04:37:00+00:00,46631.78125,46639.37890625,46631.78125,46637.76953125,0
2025-06-30 04:38:00+00:00,46606.828125,46628.8515625,46604.94921875,46628.8515625,0
2025-06-30 04:39:00+00:00,46601.640625,46608.94140625,46601.640625,46608.94140625,0
2025-06-30 04:40:00+00:00,46628.26171875,46628.26171875,46606.359375,46606.359375,0
2025-06-30 04:41:00+00:00,46640.109375,46640.109375,46631.8984375,46632.55078125,0
2025-06-30 04:42:00+00:00,46659.4296875,46659.4296875,46646.8203125,46646.8203125,0
2025-06-30 04:43:00+00:00,46646.66015625,46659.390625,46646.66015625,46659.390625,0
2025-06-30 04:44:00+00:00,46634.12890625,46645.73046875,46634.12890625,46644.640625,0
2025-06-30 04:45:00+00:00,46635.80078125,46636.8984375,46632.94921875,46633.62890625,0
2025-06-30 04:46:00+00:00,46642.3515625,46642.53125,46633.08984375,46636.3984375,0
2025-06-30 04:47:00+00:00,46649.2109375,46649.2109375,46638.46875,46638.46875,0
2025-06-30 04:48:00+00:00,46660.5703125,46660.5703125,46647.28125,46647.28125,0
2025-06-30 04:49:00+00:00,46657.5390625,46658.6796875,46656.26953125,46657.25,0
2025-06-30 04:50:00+00:00,46671.609375,46673.1796875,46660.2890625,46660.2890625,0
2025-06-30 04:51:00+00:00,46659.08984375,46663.8984375,46656.98046875,46663.8984375,0
2025-06-30 04:52:00+00:00,46653.5703125,46662.19921875,46653.328125,46659.1484375,0
2025-06-30 04:53:00+00:00,46661.91015625,46661.91015625,46655.51171875,46658.96875,0
2025-06-30 04:54:00+00:00,46644.5703125,46660.62890625,46643.109375,46660.62890625,0
2025-06-30 04:55:00+00:00,46637.37109375,46642.94921875,46637.37109375,46642.94921875,0
2025-06-30 04:56:00+00:00,46646.640625,46646.640625,46637.359375,46637.359375,0
2025-06-30 04:57:00+00:00,46644.3515625,46651.328125,46644.3515625,46650.03125,0
2025-06-30 04:58:00+00:00,46626.9609375,46641.96875,46626.9609375,46641.96875,0
2025-06-30 04:59:00+00:00,46615.69921875,46621.44140625,46615.69921875,46621.44140625,0
2025-06-30 05:00:00+00:00,46621.921875,46623.609375,46617.2890625,46617.4609375,0
2025-06-30 05:01:00+00:00,46619.01953125,46622.7109375,46618.69140625,46620.41015625,0
2025-06-30 05:02:00+00:00,46612.37890625,46619.51953125,46610.87109375,46619.51953125,0
2025-06-30 05:03:00+00:00,46624.4609375,46624.4609375,46613.62109375,46614.98828125,0
2025-06-30 05:04:00+00:00,46635.421875,46635.421875,46623.5703125,46623.5703125,0
2025-06-30 05:05:00+00:00,46648.30078125,46649.8515625,46644.19140625,46644.19140625,0
2025-06-30 05:06:00+00:00,46653.23046875,46653.23046875,46648.890625,46649.46875,0
2025-06-30 05:07:00+00:00,46654.3203125,46654.3203125,46650.12890625,46650.8515625,0
2025-06-30 05:08:00+00:00,46653.12109375,46653.12109375,46646.51171875,46652.48828125,0
2025-06-30 05:09:00+00:00,46644.05859375,46653.51953125,46644.05859375,46653.51953125,0
2025-06-30 05:10:00+00:00,46643.2890625,46646.359375,46640.26171875,46640.30859375,0
2025-06-30 05:11:00+00:00,46629.8984375,46640.41015625,46629.8984375,46640.41015625,0
2025-06-30 05:12:00+00:00,46630.01953125,46631.19921875,46629.08984375,46629.73828125,0
2025-06-30 05:13:00+00:00,46624.6015625,46629.6796875,46623.87109375,46629.6796875,0
2025-06-30 05:14:00+00:00,46631.78125,46631.828125,46622.6015625,46622.6015625,0
2025-06-30 05:15:00+00:00,46620.23046875,46631.23828125,46620.23046875,46631.23828125,0
2025-06-30 05:16:00+00:00,46616.73046875,46619.37890625,46615.26953125,46619.01171875,0
2025-06-30 05:17:00+00:00,46625.44140625,46625.44140625,46619.25,46620.05078125,0
2025-06-30 05:18:00+00:00,46627.078125,46630.0703125,46626.109375,46626.109375,0
2025-06-30 05:19:00+00:00,46628.26953125,46632.8203125,46628.1796875,46628.1796875,0
2025-06-30 05:20:00+00:00,46621.19140625,46632.46875,46620.83984375,46630.08984375,0
2025-06-30 05:21:00+00:00,46621.87890625,46624.2109375,46621.51171875,46621.51171875,0
2025-06-30 05:22:00+00:00,46627.44921875,46627.44921875,46619.109375,46622.48828125,0
2025-06-30 05:23:00+00:00,46671.609375,46671.609375,46629.328125,46629.328125,0
2025-06-30 05:24:00+00:00,46678.28125,46678.28125,46674.01171875,46674.01171875,0
2025-06-30 05:25:00+00:00,46684.69140625,46686.0390625,46681.08984375,46681.08984375,0
2025-06-30 05:26:00+00:00,46679.69140625,46681.1796875,46679.48828125,46681.1796875,0
2025-06-30 05:27:00+00:00,46679.44921875,46679.44921875,46677.1796875,46678.08984375,0
2025-06-30 05:28:00+00:00,46679.51171875,46682.109375,46679.51171875,46680.76953125,0
2025-06-30 05:29:00+00:00,46677.55078125,46680.19921875,46676.76171875,46680.19921875,0
2025-06-30 05:30:00+00:00,46697.7890625,46697.7890625,46678.19921875,46678.19921875,0
2025-06-30 05:31:00+00:00,46709.9609375,46709.9609375,46706.140625,46706.140625,0
2025-06-30 05:32:00+00:00,46715.5703125,46715.5703125,46706.859375,46706.859375,0
2025-06-30 05:33:00+00:00,46716.03125,46716.421875,46712.23046875,46715.6796875,0
2025-06-30 05:34:00+00:00,46703.8984375,46715.55078125,46703.8984375,46713.58984375,0
2025-06-30 05:35:00+00:00,46696.5390625,46700.71875,46696.5390625,46700.71875,0
2025-06-30 05:36:00+00:00,46704.1796875,46705.01171875,46696.109375,46696.109375,0
2025-06-30 05:37:00+00:00,46701.51953125,46705.26171875,46701.51953125,46705.26171875,0
2025-06-30 05:38:00+00:00,46694.48828125,46702.0390625,46692.140625,46702.0390625,0
2025-06-30 05:39:00+00:00,46692.30078125,46692.859375,46689.421875,46691.23828125,0
2025-06-30 05:40:00+00:00,46693.7890625,46695.5390625,46692.140625,46695.5390625,0
2025-06-30 05:41:00+00:00,46693.1796875,46696.0703125,46693.1796875,46696.0703125,0
2025-06-30 05:42:00+00:00,46705.8515625,46705.8515625,46695.19140625,46695.19140625,0
2025-06-30 05:43:00+00:00,46706.46875,46707.73828125,46704.55859375,46704.55859375,0
2025-06-30 05:44:00+00:00,46699.51171875,46706.94921875,46699.51171875,46706.03125,0
2025-06-30 05:45:00+00:00,46693.7109375,46701.19921875,46693.1796875,46701.19921875,0
2025-06-30 05:46:00+00:00,46688.171875,46694.03125,46688.171875,46694.03125,0
2025-06-30 05:47:00+00:00,46681.05859375,46688.05078125,46679.78125,46688.05078125,0
2025-06-30 05:48:00+00:00,46679.359375,46681.578125,46676.8515625,46681.578125,0
2025-06-30 05:49:00+00:00,46671.19140625,46679.8203125,46671.19140625,46677.73828125,0
2025-06-30 05:50:00+00:00,46669.7109375,46672.140625,46669.4296875,46672.140625,0
2025-06-30 05:51:00+00:00,46676.8515625,46676.8515625,46670.328125,46671.4609375,0
2025-06-30 05:52:00+00:00,46692.609375,46692.609375,46678.2890625,46678.2890625,0
2025-06-30 05:53:00+00:00,46700.44921875,46700.51953125,46692.9296875,46692.9296875,0
2025-06-30 05:54:00+00:00,46701.37109375,46701.37109375,46698.609375,46701.0,0
2025-06-30 05:55:00+00:00,46702.4609375,46703.58984375,46697.96875,46697.96875,0
2025-06-30 05:56:00+00:00,46710.78125,46711.05078125,46702.26953125,46702.359375,0
2025-06-30 05:57:00+00:00,46714.9609375,46715.80859375,46709.71875,46710.2109375,0
2025-06-30 05:58:00+00:00,46711.5,46716.421875,46710.66015625,46714.328125,0
2025-06-30 05:59:00+00:00,46714.03125,46715.62890625,46713.69921875,46713.69921875,0
2025-06-30 06:00:00+00:00,46706.51953125,46716.98046875,46706.51953125,46716.98046875,0
2025-06-30 06:01:00+00:00,46704.48828125,46705.53125,46702.828125,46705.53125,0
2025-06-30 06:02:00+00:00,46710.01171875,46710.98046875,46706.6015625,46706.6015625,0
2025-06-30 06:03:00+00:00,46713.46875,46714.25,46710.609375,46711.6484375,0
2025-06-30 06:04:00+00:00,46710.01953125,46712.26953125,46710.01953125,46712.12109375,0
2025-06-30 06:05:00+00:00,46716.828125,46716.828125,46710.5390625,46710.9296875,0
2025-06-30 06:06:00+00:00,46725.12890625,46725.12890625,46717.05078125,46717.609375,0
2025-06-30 06:07:00+00:00,46716.0,46723.7890625,46716.0,46723.44921875,0
2025-06-30 06:08:00+00:00,46722.78125,46722.78125,46714.48046875,46715.58984375,0
2025-06-30 06:09:00+00:00,46723.25,46723.609375,46722.421875,46723.55859375,0
2025-06-30 06:10:00+00:00,46722.5703125,46725.51953125,46722.21875,46723.44140625,0
2025-06-30 06:11:00+00:00,46721.109375,46724.58984375,46721.109375,46722.51953125,0
2025-06-30 06:12:00+00:00,46726.671875,46726.78125,46722.21875,46722.21875,0
2025-06-30 06:13:00+00:00,46721.25,46727.16015625,46721.25,46727.16015625,0
2025-06-30 06:14:00+00:00,46726.578125,46728.6796875,46721.3984375,46721.3984375,0
2025-06-30 06:15:00+00:00,46727.01953125,46727.1484375,46722.58984375,46726.7109375,0
2025-06-30 06:16:00+00:00,46721.578125,46729.390625,46721.578125,46729.390625,0
2025-06-30 06:17:00+00:00,46720.12890625,46720.26171875,46718.3984375,46719.05859375,0
2025-06-30 06:18:00+00:00,46721.75,46721.75,46717.83984375,46719.05078125,0
2025-06-30 06:19:00+00:00,46728.23828125,46728.23828125,46721.109375,46721.109375,0
2025-06-30 06:20:00+00:00,46735.98828125,46735.98828125,46728.53125,46728.53125,0
2025-06-30 06:21:00+00:00,46726.23828125,46735.1015625,46726.23828125,46735.1015625,0
2025-06-30 06:22:00+00:00,46735.69921875,46735.69921875,46725.671875,46725.671875,0
2025-06-30 06:23:00+00:00,46726.8203125,46735.30078125,46726.8203125,46735.30078125,0
2025-06-30 06:24:00+00:00,46729.1484375,46729.1484375,46725.1484375,46728.6015625,0
2025-06-30 06:25:00+00:00,46727.9296875,46731.01171875,46725.6015625,46728.44921875,0
2025-06-30 06:26:00+00:00,46734.62109375,46735.87890625,46730.76953125,46730.76953125,0
2025-06-30 06:27:00+00:00,46725.53125,46733.80078125,46725.0703125,46733.80078125,0
2025-06-30 06:28:00+00:00,46729.390625,46730.51171875,46726.33984375,46726.94921875,0
2025-06-30 06:29:00+00:00,46729.05078125,46731.28125,46727.03125,46728.19921875,0
2025-06-30 06:30:00+00:00,46740.19921875,46740.19921875,46731.53125,46731.53125,0
2025-06-30 06:31:00+00:00,46735.8515625,46741.23828125,46735.8515625,46741.23828125,0
2025-06-30 06:32:00+00:00,46743.55078125,46743.55078125,46738.21875,46738.21875,0
2025-06-30 06:33:00+00:00,46754.359375,46754.359375,46744.9296875,46744.9296875,0
2025-06-30 06:34:00+00:00,46756.9609375,46759.51171875,46756.9609375,46759.078125,0
2025-06-30 06:35:00+00:00,46747.80078125,46754.37109375,46747.51171875,46754.37109375,0
2025-06-30 06:36:00+00:00,46747.4296875,46747.4296875,46742.4296875,46746.12109375,0
2025-06-30 06:37:00+00:00,46754.9609375,46754.9609375,46747.609375,46747.609375,0
2025-06-30 06:38:00+00:00,46756.3984375,46756.859375,46755.140625,46755.140625,0
2025-06-30 06:39:00+00:00,46760.58984375,46761.7890625,46756.05859375,46756.05859375,0
2025-06-30 06:40:00+00:00,46758.48828125,46762.109375,46758.48828125,46762.109375,0
2025-06-30 06:41:00+00:00,46762.05859375,46763.921875,46759.3203125,46759.3203125,0
2025-06-30 06:42:00+00:00,46764.78125,46764.78125,46758.62109375,46760.83984375,0
2025-06-30 06:43:00+00:00,46776.0,46776.0,46766.30078125,46766.671875,0
2025-06-30 06:44:00+00:00,46782.109375,46782.7890625,46779.41015625,46779.41015625,0
2025-06-30 06:45:00+00:00,46787.41015625,46787.6015625,46782.76953125,46782.76953125,0
2025-06-30 06:46:00+00:00,46789.6796875,46790.8515625,46786.73828125,46787.30859375,0
2025-06-30 06:47:00+00:00,46786.8203125,46789.91015625,46786.08984375,46789.91015625,0
2025-06-30 06:48:00+00:00,46782.640625,46785.640625,46782.640625,46784.91015625,0
2025-06-30 06:49:00+00:00,46788.75,46789.140625,46781.19140625,46782.109375,0
2025-06-30 06:50:00+00:00,46787.8203125,46789.80078125,46787.7109375,46787.98828125,0
2025-06-30 06:51:00+00:00,46787.25,46788.4609375,46785.828125,46785.828125,0
2025-06-30 06:52:00+00:00,46786.640625,46787.4609375,46784.421875,46787.4609375,0
2025-06-30 06:53:00+00:00,46780.62890625,46784.80859375,46780.62890625,46784.80859375,0
2025-06-30 06:54:00+00:00,46772.6015625,46778.55078125,46771.4609375,46778.55078125,0
2025-06-30 06:55:00+00:00,46774.0390625,46777.01953125,46772.62109375,46772.62109375,0
2025-06-30 06:56:00+00:00,46775.9296875,46776.30859375,46773.96875,46774.6484375,0
2025-06-30 06:57:00+00:00,46765.48828125,46776.73046875,46765.46875,46775.80078125,0
2025-06-30 06:58:00+00:00,46771.03125,46773.12890625,46763.7890625,46763.7890625,0
2025-06-30 06:59:00+00:00,46764.7890625,46773.859375,46764.7890625,46772.23828125,0
2025-06-30 07:00:00+00:00,46763.671875,46763.671875,46761.62890625,46763.4296875,0
2025-06-30 07:01:00+00:00,46753.01953125,46763.7109375,46750.98828125,46763.7109375,0
2025-06-30 07:02:00+00:00,46747.5703125,46753.0,46747.5703125,46752.58984375,0
2025-06-30 07:03:00+00:00,46744.73046875,46747.1015625,46742.87890625,46747.1015625,0
2025-06-30 07:04:00+00:00,46746.4609375,46746.4609375,46744.16015625,46745.46875,0
2025-06-30 07:05:00+00:00,46745.12890625,46748.5390625,46744.671875,46746.8515625,0
2025-06-30 07:06:00+00:00,46746.1015625,46746.328125,46743.6796875,46744.890625,0
2025-06-30 07:07:00+00:00,46744.390625,46744.390625,46740.41015625,46740.41015625,0
2025-06-30 07:08:00+00:00,46741.48828125,46745.23828125,46741.48828125,46744.5390625,0
2025-06-30 07:09:00+00:00,46726.48828125,46742.6484375,46726.48828125,46742.5703125,0
2025-06-30 07:10:00+00:00,46722.46875,46727.41015625,46722.46875,46724.171875,0
2025-06-30 07:11:00+00:00,46719.28125,46723.7109375,46719.28125,46723.7109375,0
2025-06-30 07:12:00+00:00,46722.87109375,46723.6796875,46720.96875,46721.171875,0
2025-06-30 07:13:00+00:00,46721.87109375,46723.30859375,46720.828125,46722.30859375,0
2025-06-30 07:14:00+00:00,46721.390625,46722.28125,46719.078125,46719.9609375,0
2025-06-30 07:15:00+00:00,46716.48828125,46723.23046875,46716.3984375,46721.609375,0
2025-06-30 07:16:00+00:00,46718.51171875,46722.28125,46717.390625,46717.390625,0
2025-06-30 07:17:00+00:00,46730.0390625,46730.0390625,46717.80078125,46717.80078125,0
2025-06-30 07:18:00+00:00,46743.01953125,46743.01953125,46733.23046875,46733.23046875,0
2025-06-30 07:19:00+00:00,46749.5390625,46750.390625,46743.26171875,46743.26171875,0
2025-06-30 07:20:00+00:00,46755.21875,46758.69140625,46749.5703125,46749.5703125,0
2025-06-30 07:21:00+00:00,46754.359375,46754.73046875,46751.87109375,46754.73046875,0
2025-06-30 07:22:00+00:00,46759.41015625,46759.41015625,46755.5703125,46756.4296875,0
2025-06-30 07:23:00+00:00,46758.5703125,46761.078125,46758.5703125,46761.078125,0
2025-06-30 07:24:00+00:00,46755.48046875,46759.12109375,46754.23828125,46759.12109375,0
2025-06-30 07:25:00+00:00,46745.7109375,46753.5703125,46745.7109375,46753.5703125,0
2025-06-30 07:26:00+00:00,46739.1484375,46745.0390625,46739.1484375,46745.0390625,0
2025-06-30 07:27:00+00:00,46733.359375,46739.25,46731.91015625,46739.2109375,0
2025-06-30 07:28:00+00:00,46723.12890625,46729.23046875,46723.0,46729.23046875,0
2025-06-30 07:29:00+00:00,46714.91015625,46722.69921875,46714.91015625,46722.69921875,0
2025-06-30 07:30:00+00:00,46693.96875,46711.2890625,46693.96875,46711.2890625,0
2025-06-30 07:31:00+00:00,46681.75,46687.05859375,46681.75,46686.05859375,0
2025-06-30 07:32:00+00:00,46674.6484375,46681.46875,46674.6484375,46681.46875,0
2025-06-30 07:33:00+00:00,46669.75,46675.69921875,46669.5,46675.51953125,0
2025-06-30 07:34:00+00:00,46673.6015625,46673.6015625,46667.44140625,46669.08984375,0
2025-06-30 07:35:00+00:00,46676.1015625,46676.1015625,46673.44140625,46673.44140625,0
2025-06-30 07:36:00+00:00,46676.33984375,46676.609375,46674.7109375,46675.58984375,0
2025-06-30 07:37:00+00:00,46678.51171875,46678.51171875,46675.53125,46676.58984375,0
2025-06-30 07:38:00+00:00,46678.96875,46681.6796875,46677.66015625,46677.66015625,0
2025-06-30 07:39:00+00:00,46678.51953125,46678.83984375,46677.0390625,46678.66015625,0
2025-06-30 07:40:00+00:00,46685.921875,46685.921875,46679.12890625,46679.12890625,0
2025-06-30 07:41:00+00:00,46685.578125,46688.421875,46685.578125,46687.08984375,0
2025-06-30 07:42:00+00:00,46690.75,46690.75,46687.69140625,46687.69140625,0
2025-06-30 07:43:00+00:00,46690.9296875,46692.2890625,46690.0390625,46690.6015625,0
2025-06-30 07:44:00+00:00,46695.80859375,46695.80859375,46691.23046875,46691.359375,0
2025-06-30 07:45:00+00:00,46689.96875,46695.5,46689.96875,46695.5,0
2025-06-30 07:46:00+00:00,46691.96875,46693.53125,46690.33984375,46690.33984375,0
2025-06-30 07:47:00+00:00,46691.1484375,46691.80078125,46688.98046875,46691.71875,0
2025-06-30 07:48:00+00:00,46693.859375,46694.921875,46690.2890625,46690.4296875,0
2025-06-30 07:49:00+00:00,46695.1015625,46698.41015625,46692.3984375,46692.3984375,0
2025-06-30 07:50:00+00:00,46691.12109375,46693.140625,46691.12109375,46693.140625,0
2025-06-30 07:51:00+00:00,46690.8203125,46691.26171875,46689.0390625,46691.26171875,0
2025-06-30 07:52:00+00:00,46697.828125,46698.640625,46691.5703125,46691.5703125,0
2025-06-30 07:53:00+00:00,46703.37890625,46703.37890625,46698.55078125,46698.55078125,0
2025-06-30 07:54:00+00:00,46706.73046875,46706.73046875,46704.26953125,46704.26953125,0
2025-06-30 07:55:00+00:00,46712.7109375,46713.1796875,46705.30859375,46705.30859375,0
2025-06-30 07:56:00+00:00,46720.3203125,46721.5,46717.55078125,46717.55078125,0
2025-06-30 07:57:00+00:00,46725.7109375,46726.66015625,46720.69921875,46720.69921875,0
2025-06-30 07:58:00+00:00,46726.78125,46730.578125,46726.4609375,46729.0,0
2025-06-30 07:59:00+00:00,46722.87890625,46726.0390625,46722.87890625,46726.0390625,0
2025-06-30 08:00:00+00:00,46722.44140625,46724.390625,46722.44140625,46724.390625,0
2025-06-30 08:01:00+00:00,46721.859375,46722.23828125,46720.578125,46721.21875,0
2025-06-30 08:02:00+00:00,46714.4296875,46721.6796875,46714.4296875,46721.2109375,0
2025-06-30 08:03:00+00:00,46711.76171875,46713.078125,46708.21875,46713.05859375,0
2025-06-30 08:04:00+00:00,46723.8984375,46723.8984375,46712.578125,46712.578125,0
2025-06-30 08:05:00+00:00,46727.66015625,46728.0,46722.640625,46722.640625,0
2025-06-30 08:06:00+00:00,46729.53125,46729.53125,46725.578125,46726.7890625,0
2025-06-30 08:07:00+00:00,46736.671875,46736.671875,46732.6484375,46733.2890625,0
2025-06-30 08:08:00+00:00,46732.55078125,46734.3203125,46732.28125,46734.3203125,0
2025-06-30 08:09:00+00:00,46726.6484375,46731.671875,46726.6484375,46731.671875,0
2025-06-30 08:10:00+00:00,46725.01953125,46726.51953125,46724.359375,46725.94921875,0
2025-06-30 08:11:00+00:00,46734.23828125,46735.94921875,46724.23046875,46724.23046875,0
2025-06-30 08:12:00+00:00,46747.3984375,46747.3984375,46735.73828125,46735.73828125,0
2025-06-30 08:13:00+00:00,46745.01171875,46746.8203125,46744.359375,46745.8515625,0
2025-06-30 08:14:00+00:00,46744.55859375,46746.26953125,46742.8515625,46744.23046875,0
2025-06-30 08:15:00+00:00,46739.3203125,46741.6484375,46738.76171875,46741.6484375,0
2025-06-30 08:16:00+00:00,46740.80078125,46740.80078125,46737.51171875,46737.51171875,0
2025-06-30 08:17:00+00:00,46745.19140625,46745.19140625,46740.890625,46741.01171875,0
2025-06-30 08:18:00+00:00,46734.83984375,46746.7890625,46734.83984375,46745.73828125,0
2025-06-30 08:19:00+00:00,46730.78125,46735.26953125,46730.6796875,46735.26953125,0
2025-06-30 08:20:00+00:00,46711.078125,46724.8515625,46711.078125,46724.8515625,0
2025-06-30 08:21:00+00:00,46699.80859375,46709.05859375,46699.80859375,46709.05859375,0
2025-06-30 08:22:00+00:00,46698.76953125,46699.73046875,46697.9609375,46697.9609375,0
2025-06-30 08:23:00+00:00,46691.5,46697.8984375,46689.140625,46697.8984375,0
2025-06-30 08:24:00+00:00,46707.69140625,46708.1015625,46691.69140625,46691.69140625,0
2025-06-30 08:25:00+00:00,46704.8515625,46709.58984375,46704.8515625,46708.76171875,0
2025-06-30 08:26:00+00:00,46688.76171875,46702.96875,46688.76171875,46702.96875,0
2025-06-30 08:27:00+00:00,46687.08984375,46689.01171875,46686.8515625,46689.01171875,0
2025-06-30 08:28:00+00:00,46701.05078125,46701.05078125,46687.94140625,46687.94140625,0
2025-06-30 08:29:00+00:00,46703.390625,46705.53125,46701.46875,46701.46875,0
2025-06-30 08:30:00+00:00,46714.359375,46714.359375,46704.41015625,46704.41015625,0
2025-06-30 08:31:00+00:00,46723.96875,46724.578125,46716.37890625,46716.37890625,0
2025-06-30 08:32:00+00:00,46730.53125,46732.16015625,46727.53125,46727.53125,0
2025-06-30 08:33:00+00:00,46731.80859375,46732.859375,46730.94140625,46730.94140625,0
2025-06-30 08:34:00+00:00,46729.8984375,46733.73828125,46726.921875,46733.73828125,0
2025-06-30 08:35:00+00:00,46731.1015625,46731.1015625,46728.7890625,46730.7109375,0
2025-06-30 08:36:00+00:00,46742.5390625,46745.7890625,46732.859375,46732.859375,0
2025-06-30 08:37:00+00:00,46749.5,46749.5,46743.78125,46743.78125,0
2025-06-30 08:38:00+00:00,46751.94140625,46751.94140625,46746.421875,46746.421875,0
2025-06-30 08:39:00+00:00,46762.94921875,46762.94921875,46754.19921875,46754.19921875,0
2025-06-30 08:40:00+00:00,46782.44921875,46782.44921875,46765.96875,46765.96875,0
2025-06-30 08:41:00+00:00,46787.28125,46788.5390625,46783.69921875,46783.69921875,0
2025-06-30 08:42:00+00:00,46789.66015625,46791.2109375,46785.8515625,46785.8515625,0
2025-06-30 08:43:00+00:00,46797.171875,46797.171875,46791.28125,46792.05859375,0
2025-06-30 08:44:00+00:00,46796.640625,46798.1484375,46796.3203125,46796.578125,0
2025-06-30 08:45:00+00:00,46788.55078125,46794.7109375,46787.9609375,46794.7109375,0
2025-06-30 08:46:00+00:00,46781.05859375,46789.58984375,46780.48046875,46789.58984375,0
