Date,Time,Open,High,Low,Close,Volume
2025-06-05,09:15:00,6628.0,6651.5,6628.0,6651.5,0
2025-06-05,09:16:00,6650.0,6664.0,6647.0,6648.0,1796
2025-06-05,09:17:00,6645.5,6666.0,6645.5,6666.0,2280
2025-06-05,09:18:00,6666.0,6666.0,6662.0,6662.0,1032
2025-06-05,09:19:00,6659.0,6663.5,6655.5,6660.0,6087
2025-06-05,09:20:00,6655.5,6665.0,6655.5,6664.5,2134
2025-06-05,09:21:00,6665.0,6674.5,6665.0,6673.5,4197
2025-06-05,09:22:00,6674.5,6676.5,6672.0,6674.5,2063
2025-06-05,09:23:00,6678.0,6678.0,6672.5,6676.0,1668
2025-06-05,09:24:00,6673.0,6675.0,6672.5,6675.0,1060
2025-06-05,09:25:00,6677.5,6677.5,6673.5,6676.0,1356
2025-06-05,09:26:00,6673.0,6676.0,6661.0,6664.5,4628
2025-06-05,09:27:00,6668.5,6675.0,6661.5,6668.5,1091
2025-06-05,09:28:00,6669.5,6674.5,6665.0,6672.0,1018
2025-06-05,09:29:00,6674.5,6675.0,6671.0,6671.0,1164
2025-06-05,09:30:00,6665.5,6665.5,6658.5,6658.5,1438
2025-06-05,09:31:00,6651.0,6651.0,6646.0,6646.0,1659
2025-06-05,09:32:00,6649.0,6653.5,6643.0,6647.5,1584
2025-06-05,09:33:00,6644.0,6647.0,6642.0,6643.5,736
2025-06-05,09:34:00,6645.0,6645.0,6640.5,6642.0,1006
2025-06-05,09:35:00,6644.5,6650.5,6634.0,6650.5,3234
2025-06-05,09:36:00,6655.5,6655.5,6645.0,6651.0,686
2025-06-05,09:37:00,6649.5,6651.0,6647.0,6651.0,322
2025-06-05,09:38:00,6647.5,6659.5,6647.5,6655.5,182
2025-06-05,09:39:00,6660.0,6660.0,6648.0,6648.0,1184
2025-06-05,09:40:00,6647.0,6647.5,6641.0,6643.0,1087
2025-06-05,09:41:00,6641.5,6647.0,6639.0,6640.5,1184
2025-06-05,09:42:00,6647.0,6647.0,6640.0,6641.0,224
2025-06-05,09:43:00,6640.0,6647.0,6639.5,6641.5,579
2025-06-05,09:44:00,6645.0,6647.0,6641.5,6647.0,50
2025-06-05,09:45:00,6643.0,6646.0,6643.0,6644.0,217
2025-06-05,09:46:00,6644.0,6644.0,6637.0,6638.5,119
2025-06-05,09:47:00,6636.0,6643.5,6636.0,6643.5,346
2025-06-05,09:48:00,6643.5,6643.5,6641.0,6643.5,91
2025-06-05,09:49:00,6643.0,6649.0,6640.5,6649.0,763
2025-06-05,09:50:00,6650.0,6650.0,6645.5,6649.0,731
2025-06-05,09:51:00,6646.5,6650.5,6646.5,6649.0,89
2025-06-05,09:52:00,6649.0,6654.0,6649.0,6654.0,229
2025-06-05,09:53:00,6652.5,6659.0,6652.5,6657.0,467
2025-06-05,09:54:00,6657.0,6657.0,6653.5,6655.0,455
2025-06-05,09:55:00,6655.0,6655.0,6653.0,6653.0,75
2025-06-05,09:56:00,6653.0,6655.5,6653.0,6655.5,252
2025-06-05,09:57:00,6654.0,6654.0,6645.5,6650.0,575
2025-06-05,09:58:00,6652.0,6654.5,6650.5,6654.5,183
2025-06-05,09:59:00,6654.5,6654.5,6649.5,6650.0,144
2025-06-05,10:00:00,6650.0,6652.5,6647.5,6648.0,188
2025-06-05,10:01:00,6648.0,6650.0,6645.0,6650.0,125
2025-06-05,10:02:00,6646.5,6648.0,6641.5,6645.5,475
2025-06-05,10:03:00,6645.5,6646.5,6645.0,6646.5,52
2025-06-05,10:04:00,6646.5,6646.5,6640.0,6644.5,374
2025-06-05,10:05:00,6640.5,6650.5,6640.0,6650.0,412
2025-06-05,10:06:00,6650.0,6650.0,6645.0,6648.0,1278
2025-06-05,10:07:00,6647.5,6647.5,6645.0,6645.0,20
2025-06-05,10:08:00,6647.0,6654.0,6647.0,6654.0,162
2025-06-05,10:09:00,6654.0,6654.0,6651.5,6653.5,81
2025-06-05,10:10:00,6652.5,6653.0,6650.0,6653.0,28
2025-06-05,10:11:00,6653.0,6653.0,6650.0,6652.0,55
2025-06-05,10:12:00,6651.0,6652.0,6650.0,6652.0,80
2025-06-05,10:13:00,6652.0,6652.0,6644.5,6648.0,364
2025-06-05,10:14:00,6648.0,6649.5,6647.0,6647.0,156
2025-06-05,10:15:00,6649.5,6649.5,6645.5,6645.5,85
2025-06-05,10:16:00,6644.5,6650.5,6644.5,6650.5,77
2025-06-05,10:17:00,6648.0,6648.5,6648.0,6648.0,60
2025-06-05,10:18:00,6646.0,6646.0,6643.5,6643.5,80
2025-06-05,10:19:00,6643.5,6643.5,6640.0,6643.0,421
2025-06-05,10:20:00,6643.0,6643.5,6640.0,6643.5,177
2025-06-05,10:21:00,6643.0,6647.0,6643.0,6647.0,334
2025-06-05,10:22:00,6647.0,6650.0,6647.0,6650.0,24
2025-06-05,10:23:00,6653.0,6657.0,6653.0,6654.0,2479
2025-06-05,10:24:00,6653.0,6655.0,6650.5,6650.5,204
2025-06-05,10:25:00,6648.0,6649.5,6646.0,6649.5,49
2025-06-05,10:26:00,6649.5,6656.5,6649.5,6652.0,497
2025-06-05,10:27:00,6652.0,6653.0,6647.0,6650.0,60
2025-06-05,10:28:00,6649.0,6651.0,6647.0,6651.0,123
2025-06-05,10:29:00,6651.0,6652.5,6651.0,6651.5,88
2025-06-05,10:30:00,6651.5,6651.5,6649.5,6651.5,56
2025-06-05,10:31:00,6651.5,6656.0,6651.5,6655.0,123
