,Date,Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2025-06-03,09:15:00,1860.0999755859375,1864.9000244140625,1860.0999755859375,1864.9000244140625,0,0.0,0.0
1,2025-06-03,09:16:00,1859.5999755859375,1859.5999755859375,1850.300048828125,1853.4000244140625,148273,0.0,0.0
2,2025-06-03,09:17:00,1854.300048828125,1854.300048828125,1847.5999755859375,1851.4000244140625,39199,0.0,0.0
3,2025-06-03,09:18:00,1851.5,1853.0999755859375,1848.0,1848.199951171875,33046,0.0,0.0
4,2025-06-03,09:19:00,1848.300048828125,1850.699951171875,1847.0,1849.0,22362,0.0,0.0
5,2025-06-03,09:20:00,1848.0999755859375,1849.5,1845.5,1846.199951171875,19007,0.0,0.0
6,2025-06-03,09:21:00,1845.800048828125,1846.5,1842.4000244140625,1842.4000244140625,20160,0.0,0.0
7,2025-06-03,09:22:00,1842.9000244140625,1844.800048828125,1842.9000244140625,1843.5,13060,0.0,0.0
8,2025-06-03,09:23:00,1843.0,1844.800048828125,1842.0999755859375,1843.0999755859375,35463,0.0,0.0
9,2025-06-03,09:24:00,1843.0999755859375,1844.199951171875,1840.5,1840.9000244140625,14393,0.0,0.0
10,2025-06-03,09:25:00,1841.0999755859375,1842.699951171875,1840.800048828125,1840.800048828125,12730,0.0,0.0
11,2025-06-03,09:26:00,1841.0,1841.0,1838.800048828125,1839.0,16660,0.0,0.0
12,2025-06-03,09:27:00,1839.0,1840.300048828125,1839.0,1839.9000244140625,13292,0.0,0.0
13,2025-06-03,09:28:00,1840.9000244140625,1843.199951171875,1840.9000244140625,1842.199951171875,15350,0.0,0.0
14,2025-06-03,09:29:00,1842.5,1843.9000244140625,1841.199951171875,1841.300048828125,10824,0.0,0.0
15,2025-06-03,09:30:00,1840.0,1840.0999755859375,1836.0,1837.300048828125,19310,0.0,0.0
16,2025-06-03,09:31:00,1837.199951171875,1838.5,1836.5999755859375,1837.4000244140625,9256,0.0,0.0
17,2025-06-03,09:32:00,1837.699951171875,1837.699951171875,1835.699951171875,1836.0,9262,0.0,0.0
18,2025-06-03,09:33:00,1836.0,1837.9000244140625,1835.9000244140625,1837.9000244140625,14159,0.0,0.0
19,2025-06-03,09:34:00,1836.699951171875,1837.699951171875,1836.0999755859375,1837.699951171875,8857,0.0,0.0
20,2025-06-03,09:35:00,1837.0,1838.800048828125,1836.9000244140625,1838.5,8034,0.0,0.0
21,2025-06-03,09:36:00,1839.800048828125,1840.9000244140625,1839.0999755859375,1840.5999755859375,9339,0.0,0.0
22,2025-06-03,09:37:00,1841.800048828125,1841.800048828125,1840.5,1841.5,10216,0.0,0.0
23,2025-06-03,09:38:00,1841.5,1846.0999755859375,1841.5,1844.4000244140625,13466,0.0,0.0
24,2025-06-03,09:39:00,1844.5999755859375,1844.5999755859375,1842.0999755859375,1843.5999755859375,10671,0.0,0.0
25,2025-06-03,09:40:00,1843.5999755859375,1844.0,1841.699951171875,1843.5999755859375,8441,0.0,0.0
26,2025-06-03,09:41:00,1843.9000244140625,1844.199951171875,1842.5999755859375,1843.300048828125,8329,0.0,0.0
27,2025-06-03,09:42:00,1842.800048828125,1842.9000244140625,1842.199951171875,1842.800048828125,7235,0.0,0.0
28,2025-06-03,09:43:00,1842.5999755859375,1843.199951171875,1842.0999755859375,1842.9000244140625,8562,0.0,0.0
29,2025-06-03,09:44:00,1844.0999755859375,1844.800048828125,1843.199951171875,1844.199951171875,15436,0.0,0.0
30,2025-06-03,09:45:00,1843.5999755859375,1844.5,1842.0,1842.4000244140625,9350,0.0,0.0
31,2025-06-03,09:46:00,1842.4000244140625,1842.800048828125,1842.199951171875,1842.699951171875,5000,0.0,0.0
32,2025-06-03,09:47:00,1842.300048828125,1844.0,1842.300048828125,1844.0,8624,0.0,0.0
