,Date,Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2025-06-03,09:15:00,1938.0,1944.9000244140625,1938.0,1943.800048828125,0,0.0,0.0
1,2025-06-03,09:16:00,1943.0,1943.9000244140625,1941.5,1942.699951171875,170310,0.0,0.0
2,2025-06-03,09:17:00,1942.0,1942.199951171875,1938.9000244140625,1942.0999755859375,141856,0.0,0.0
3,2025-06-03,09:18:00,1941.199951171875,1941.199951171875,1937.0,1937.0,48845,0.0,0.0
4,2025-06-03,09:19:00,1937.199951171875,1938.0,1936.0,1938.0,20083,0.0,0.0
5,2025-06-03,09:20:00,1937.5999755859375,1939.0,1935.4000244140625,1935.5,81402,0.0,0.0
6,2025-06-03,09:21:00,1935.0,1936.5999755859375,1933.9000244140625,1934.5999755859375,43356,0.0,0.0
7,2025-06-03,09:22:00,1935.300048828125,1935.800048828125,1934.199951171875,1935.0999755859375,42590,0.0,0.0
8,2025-06-03,09:23:00,1934.300048828125,1937.699951171875,1934.300048828125,1937.699951171875,25111,0.0,0.0
9,2025-06-03,09:24:00,1937.199951171875,1938.5,1937.199951171875,1937.5999755859375,26912,0.0,0.0
10,2025-06-03,09:25:00,1937.199951171875,1938.300048828125,1936.199951171875,1936.199951171875,13622,0.0,0.0
11,2025-06-03,09:26:00,1936.5,1936.699951171875,1935.0,1935.0,18186,0.0,0.0
12,2025-06-03,09:27:00,1934.699951171875,1936.5999755859375,1934.4000244140625,1935.4000244140625,26445,0.0,0.0
13,2025-06-03,09:28:00,1935.9000244140625,1935.9000244140625,1934.800048828125,1934.800048828125,10201,0.0,0.0
14,2025-06-03,09:29:00,1936.5999755859375,1936.5999755859375,1935.5999755859375,1936.0999755859375,23602,0.0,0.0
15,2025-06-03,09:30:00,1936.0,1936.0,1932.0999755859375,1932.0999755859375,87845,0.0,0.0
16,2025-06-03,09:31:00,1932.0,1933.699951171875,1931.4000244140625,1933.699951171875,34173,0.0,0.0
17,2025-06-03,09:32:00,1933.699951171875,1933.699951171875,1932.4000244140625,1933.5999755859375,14023,0.0,0.0
18,2025-06-03,09:33:00,1933.5999755859375,1934.5999755859375,1932.5,1934.199951171875,32311,0.0,0.0
19,2025-06-03,09:34:00,1934.0999755859375,1934.4000244140625,1933.699951171875,1934.199951171875,11488,0.0,0.0
20,2025-06-03,09:35:00,1933.9000244140625,1935.800048828125,1933.300048828125,1935.0999755859375,19730,0.0,0.0
21,2025-06-03,09:36:00,1935.4000244140625,1935.800048828125,1934.300048828125,1935.5999755859375,14878,0.0,0.0
22,2025-06-03,09:37:00,1935.5,1937.0,1935.4000244140625,1936.800048828125,25413,0.0,0.0
23,2025-06-03,09:38:00,1936.800048828125,1940.5,1936.5999755859375,1939.5,46675,0.0,0.0
24,2025-06-03,09:39:00,1939.199951171875,1940.9000244140625,1938.699951171875,1940.800048828125,24917,0.0,0.0
25,2025-06-03,09:40:00,1940.800048828125,1942.4000244140625,1940.5999755859375,1942.0,20657,0.0,0.0
26,2025-06-03,09:41:00,1942.0999755859375,1942.9000244140625,1941.199951171875,1942.0,39018,0.0,0.0
27,2025-06-03,09:42:00,1942.0,1942.0,1939.199951171875,1939.9000244140625,18779,0.0,0.0
28,2025-06-03,09:43:00,1940.0,1940.300048828125,1939.300048828125,1940.0999755859375,17083,0.0,0.0
29,2025-06-03,09:44:00,1940.0999755859375,1941.300048828125,1939.0,1939.699951171875,22021,0.0,0.0
30,2025-06-03,09:45:00,1939.699951171875,1940.0,1939.0999755859375,1939.0999755859375,10610,0.0,0.0
31,2025-06-03,09:46:00,1939.0999755859375,1939.5999755859375,1938.4000244140625,1939.199951171875,13853,0.0,0.0
32,2025-06-03,09:47:00,1939.5,1941.199951171875,1939.5,1940.4000244140625,13741,0.0,0.0
33,2025-06-03,09:48:00,1940.5999755859375,1941.4000244140625,1939.0999755859375,1941.4000244140625,11830,0.0,0.0
34,2025-06-03,09:49:00,1941.5,1942.699951171875,1941.0999755859375,1942.5999755859375,18681,0.0,0.0
35,2025-06-03,09:50:00,1942.300048828125,1943.199951171875,1941.5999755859375,1942.300048828125,18008,0.0,0.0
36,2025-06-03,09:51:00,1942.5,1944.5,1942.199951171875,1944.0,26508,0.0,0.0
37,2025-06-03,09:52:00,1944.0,1944.0,1942.0,1943.0,22509,0.0,0.0
38,2025-06-03,09:53:00,1943.300048828125,1943.699951171875,1942.9000244140625,1943.199951171875,10736,0.0,0.0
39,2025-06-03,09:54:00,1943.0999755859375,1943.300048828125,1940.5999755859375,1940.5999755859375,264824,0.0,0.0
40,2025-06-03,09:55:00,1940.9000244140625,1942.0,1940.9000244140625,1941.9000244140625,12621,0.0,0.0
