Date,Time,Open,High,Low,Close,Volume
2025-06-11,09:15:00,5383.5,5383.5,5370.5,5378.5,0
2025-06-11,09:16:00,5378.5,5383.0,5378.5,5380.5,625
2025-06-11,09:18:00,5404.5,5404.5,5402.0,5402.0,5492
2025-06-11,09:19:00,5403.5,5415.0,5400.5,5412.5,2488
2025-06-11,09:20:00,5417.0,5422.0,5417.0,5419.5,2170
2025-06-11,09:21:00,5420.0,5426.5,5418.0,5426.5,3302
2025-06-11,09:22:00,5428.0,5433.5,5428.0,5431.0,2912
2025-06-11,09:25:00,5418.0,5418.0,5417.5,5417.5,4648
2025-06-11,09:26:00,5419.5,5421.5,5417.0,5421.5,1005
2025-06-11,09:27:00,5419.0,5421.5,5419.0,5420.0,380
2025-06-11,09:28:00,5418.0,5419.5,5417.0,5418.5,122
2025-06-11,09:29:00,5419.5,5423.5,5418.5,5419.5,859
2025-06-11,09:30:00,5419.0,5420.5,5417.5,5417.5,332
2025-06-11,09:31:00,5417.5,5417.5,5414.0,5414.0,706
2025-06-11,09:32:00,5414.0,5419.0,5411.0,5419.0,24824
2025-06-11,09:33:00,5417.5,5419.0,5412.5,5413.0,729
2025-06-11,09:34:00,5410.0,5411.0,5408.0,5411.0,1728
2025-06-11,09:35:00,5411.0,5411.0,5403.5,5403.5,3281
2025-06-11,09:36:00,5404.0,5404.0,5395.5,5396.5,1593
2025-06-11,09:37:00,5397.5,5402.0,5397.5,5402.0,988
2025-06-11,09:38:00,5402.0,5402.5,5402.0,5402.5,632
2025-06-11,09:39:00,5401.0,5401.0,5396.0,5398.5,1205
2025-06-11,09:40:00,5400.5,5400.5,5397.0,5397.0,864
2025-06-11,09:41:00,5396.0,5397.0,5395.0,5395.0,343
2025-06-11,09:42:00,5395.0,5401.0,5395.0,5398.5,1844
2025-06-11,09:43:00,5394.5,5396.5,5393.5,5394.0,712
2025-06-11,09:44:00,5396.0,5397.0,5394.5,5397.0,894
2025-06-11,09:45:00,5399.0,5400.0,5395.5,5397.5,1278
2025-06-11,09:46:00,5393.5,5398.5,5393.5,5397.0,3849
2025-06-11,09:47:00,5396.5,5400.0,5396.5,5399.5,964
2025-06-11,09:48:00,5397.5,5400.0,5397.5,5400.0,747
2025-06-11,09:49:00,5399.0,5400.0,5397.0,5397.0,2368
2025-06-11,09:50:00,5394.0,5394.0,5389.0,5391.5,1480
2025-06-11,09:51:00,5391.5,5391.5,5390.0,5390.5,199
2025-06-11,09:52:00,5391.0,5391.5,5391.0,5391.5,188
2025-06-11,09:53:00,5392.0,5393.0,5392.0,5392.5,70
2025-06-11,09:54:00,5392.5,5394.5,5392.0,5394.5,436
2025-06-11,09:55:00,5395.5,5395.5,5392.5,5393.5,363
2025-06-11,09:56:00,5391.5,5392.0,5390.0,5390.5,794
2025-06-11,09:57:00,5390.0,5390.5,5389.0,5390.0,5744
2025-06-11,09:58:00,5390.0,5395.0,5390.0,5393.5,6100
2025-06-11,09:59:00,5394.0,5394.5,5392.5,5392.5,391
2025-06-11,10:00:00,5392.5,5394.5,5390.5,5390.5,211
2025-06-11,10:01:00,5388.5,5394.0,5388.5,5394.0,1217
2025-06-11,10:02:00,5394.0,5400.0,5391.5,5399.0,1399
2025-06-11,10:03:00,5398.0,5398.0,5396.0,5398.0,538
2025-06-11,10:04:00,5396.0,5399.0,5396.0,5399.0,277
2025-06-11,10:05:00,5399.0,5399.5,5397.0,5399.0,114
2025-06-11,10:06:00,5400.0,5400.5,5398.0,5398.5,450
2025-06-11,10:07:00,5399.5,5400.0,5399.0,5400.0,1365
2025-06-11,10:08:00,5400.0,5406.0,5399.0,5404.0,1390
2025-06-11,10:09:00,5403.5,5403.5,5402.0,5403.0,1984
2025-06-11,10:10:00,5402.5,5403.0,5400.0,5400.0,704
2025-06-11,10:11:00,5401.0,5401.0,5399.0,5400.0,486
2025-06-11,10:12:00,5399.5,5399.5,5397.0,5397.5,898
2025-06-11,10:13:00,5398.5,5399.0,5396.5,5397.0,172
2025-06-11,10:14:00,5398.5,5398.5,5395.0,5395.0,337
2025-06-11,10:15:00,5395.0,5395.5,5393.5,5393.5,408
2025-06-11,10:16:00,5393.5,5393.5,5392.0,5393.0,424
2025-06-11,10:17:00,5390.5,5392.5,5390.0,5391.0,255
2025-06-11,10:18:00,5392.0,5392.0,5390.5,5390.5,193
2025-06-11,10:19:00,5390.5,5391.0,5389.0,5389.0,327
2025-06-11,10:20:00,5388.0,5388.0,5386.0,5386.0,1144
2025-06-11,10:21:00,5386.0,5388.0,5386.0,5388.0,231
2025-06-11,10:22:00,5386.0,5389.5,5386.0,5389.5,75
2025-06-11,10:23:00,5387.0,5390.0,5386.5,5389.0,158
2025-06-11,10:24:00,5389.0,5389.5,5388.0,5388.0,73
2025-06-11,10:25:00,5389.5,5389.5,5386.0,5386.0,372
2025-06-11,10:26:00,5386.5,5388.0,5386.0,5388.0,610
2025-06-11,10:27:00,5388.0,5388.5,5385.0,5385.0,272
2025-06-11,10:28:00,5387.0,5387.0,5385.0,5385.0,202
2025-06-11,10:29:00,5386.5,5387.0,5383.5,5384.0,434
2025-06-11,10:30:00,5386.5,5386.5,5384.5,5386.0,18
2025-06-11,10:31:00,5384.5,5384.5,5384.5,5384.5,58
2025-06-11,10:33:00,5390.5,5391.5,5389.5,5389.5,1973
2025-06-11,10:34:00,5390.0,5390.0,5388.0,5389.5,163
2025-06-11,10:35:00,5390.0,5391.0,5388.5,5390.0,268
2025-06-11,10:36:00,5390.5,5390.5,5388.0,5389.0,85
2025-06-11,10:37:00,5387.5,5388.0,5386.0,5388.0,282
2025-06-11,10:38:00,5388.0,5388.0,5386.0,5388.0,162
2025-06-11,10:39:00,5388.0,5388.0,5386.0,5387.5,280
2025-06-11,10:40:00,5387.5,5387.5,5387.0,5387.0,49
2025-06-11,10:41:00,5387.5,5387.5,5385.0,5385.0,123
2025-06-11,10:42:00,5385.0,5385.0,5381.0,5384.5,206
2025-06-11,10:43:00,5385.0,5386.0,5385.0,5385.0,797
2025-06-11,10:44:00,5386.5,5390.0,5386.5,5390.0,413
2025-06-11,10:45:00,5390.5,5390.5,5389.0,5390.0,136
2025-06-11,10:46:00,5390.0,5390.0,5389.0,5390.0,394
2025-06-11,10:47:00,5390.0,5390.0,5389.0,5390.0,672
2025-06-11,10:48:00,5390.0,5390.0,5388.5,5389.5,881
2025-06-11,10:49:00,5390.0,5390.0,5388.5,5388.5,73
2025-06-11,10:50:00,5390.0,5390.5,5390.0,5390.0,330
2025-06-11,10:51:00,5390.0,5390.0,5390.0,5390.0,224
2025-06-11,10:52:00,5390.0,5390.0,5389.0,5390.0,120
2025-06-11,10:53:00,5390.0,5390.5,5385.0,5387.0,1729
2025-06-11,10:54:00,5385.0,5385.0,5383.0,5383.5,646
2025-06-11,10:55:00,5385.0,5385.0,5385.0,5385.0,157
2025-06-11,10:56:00,5385.0,5385.0,5384.0,5385.0,152
2025-06-11,10:57:00,5384.0,5385.0,5384.0,5385.0,317
2025-06-11,10:58:00,5385.0,5385.0,5384.0,5384.0,477
2025-06-11,10:59:00,5385.0,5385.5,5384.0,5385.0,946
