Date,Time,Open,High,Low,Close,Volume
2025-06-03,09:15:00,9109.0,9125.5,9104.5,9115.0,0
2025-06-03,09:16:00,9091.5,9091.5,9065.5,9065.5,20535
2025-06-03,09:17:00,9064.0,9064.5,9053.5,9060.0,8418
2025-06-03,09:18:00,9059.0,9059.5,9040.5,9040.5,10479
2025-06-03,09:19:00,9035.0,9045.5,9033.5,9037.5,4833
2025-06-03,09:20:00,9035.0,9041.0,9023.0,9037.5,6730
2025-06-03,09:21:00,9037.0,9045.0,9032.0,9033.5,4352
2025-06-03,09:22:00,9032.0,9035.5,9027.0,9032.5,4592
2025-06-03,09:23:00,9033.0,9035.5,9018.0,9033.0,8665
2025-06-03,09:24:00,9035.5,9045.0,9033.0,9038.5,7662
2025-06-03,09:25:00,9037.0,9044.0,9034.0,9042.5,3405
2025-06-03,09:26:00,9042.5,9045.0,9035.5,9036.5,4591
2025-06-03,09:27:00,9036.5,9045.0,9036.5,9044.0,6750
2025-06-03,09:28:00,9045.0,9046.0,9032.5,9034.5,7100
2025-06-03,09:29:00,9039.5,9040.5,9028.0,9028.0,3249
2025-06-03,09:30:00,9025.0,9027.0,9006.0,9012.5,8033
2025-06-03,09:31:00,9012.5,9023.5,9007.0,9023.0,3126
2025-06-03,09:32:00,9021.0,9021.0,9015.0,9017.0,2398
2025-06-03,09:33:00,9016.0,9021.0,9010.0,9017.0,3998
2025-06-03,09:34:00,9013.5,9015.0,9007.0,9011.0,5999
2025-06-03,09:35:00,9014.0,9023.0,9010.5,9020.0,2512
2025-06-03,09:36:00,9020.0,9029.0,9020.0,9025.0,1918
2025-06-03,09:37:00,9026.5,9034.0,9025.0,9034.0,2606
2025-06-03,09:38:00,9033.5,9040.5,9033.5,9037.0,3115
2025-06-03,09:39:00,9034.5,9036.5,9027.5,9031.0,1788
2025-06-03,09:40:00,9032.0,9034.5,9030.0,9034.5,2875
2025-06-03,09:41:00,9037.5,9038.0,9035.5,9038.0,1684
2025-06-03,09:42:00,9038.0,9050.0,9038.0,9050.0,10225
2025-06-03,09:43:00,9054.5,9056.0,9040.0,9041.0,5347
2025-06-03,09:44:00,9044.0,9049.0,9037.0,9038.5,2427
2025-06-03,09:45:00,9037.5,9046.0,9034.5,9036.0,4304
2025-06-03,09:46:00,9035.0,9038.5,9034.0,9037.0,2823
2025-06-03,09:47:00,9035.0,9035.5,9035.0,9035.0,2175
2025-06-03,09:48:00,9035.5,9036.5,9028.0,9028.0,2746
2025-06-03,09:49:00,9035.5,9040.0,9035.0,9040.0,2626
2025-06-03,09:50:00,9038.5,9043.5,9037.0,9040.0,1097
2025-06-03,09:51:00,9042.0,9048.0,9040.0,9042.5,2860
2025-06-03,09:52:00,9042.5,9050.0,9041.5,9046.5,1392
2025-06-03,09:53:00,9046.5,9046.5,9040.0,9040.0,2469
2025-06-03,09:54:00,9040.5,9040.5,9026.0,9026.0,1771
2025-06-03,09:55:00,9027.0,9033.0,9026.5,9028.5,1448
2025-06-03,09:56:00,9028.5,9031.0,9026.5,9027.0,1012
2025-06-03,09:57:00,9024.0,9024.0,9018.0,9018.0,3935
2025-06-03,09:58:00,9016.5,9020.5,9015.0,9018.5,1206
2025-06-03,09:59:00,9019.5,9019.5,9014.5,9014.5,2028
2025-06-03,10:00:00,9014.0,9020.0,9010.5,9020.0,1824
2025-06-03,10:01:00,9020.0,9022.0,9018.0,9018.0,1379
2025-06-03,10:02:00,9019.5,9026.5,9019.5,9025.0,682
2025-06-03,10:03:00,9025.0,9030.0,9025.0,9028.0,926
2025-06-03,10:04:00,9029.0,9032.0,9029.0,9031.5,607
2025-06-03,10:05:00,9033.0,9035.0,9033.0,9034.5,847
2025-06-03,10:06:00,9033.5,9039.0,9032.5,9039.0,1604
2025-06-03,10:07:00,9038.0,9040.5,9037.5,9040.5,1116
