,Date,Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2025-06-03,09:15:00,3536.5,3572.10009765625,3536.5,3570.89990234375,0,0.0,0.0
1,2025-06-03,09:16:00,3555.300048828125,3561.199951171875,3538.0,3538.0,22915,0.0,0.0
2,2025-06-03,09:17:00,3537.5,3537.5,3531.199951171875,3534.5,8471,0.0,0.0
3,2025-06-03,09:18:00,3534.5,3535.699951171875,3532.10009765625,3532.199951171875,2924,0.0,0.0
4,2025-06-03,09:19:00,3532.199951171875,3539.300048828125,3532.199951171875,3536.800048828125,2539,0.0,0.0
5,2025-06-03,09:20:00,3536.5,3537.10009765625,3529.10009765625,3534.0,3162,0.0,0.0
6,2025-06-03,09:21:00,3534.39990234375,3534.5,3522.39990234375,3522.39990234375,1471,0.0,0.0
7,2025-06-03,09:22:00,3525.199951171875,3531.5,3525.199951171875,3529.60009765625,3251,0.0,0.0
8,2025-06-03,09:23:00,3528.39990234375,3528.39990234375,3522.0,3526.0,1577,0.0,0.0
9,2025-06-03,09:24:00,3526.199951171875,3526.300048828125,3522.5,3522.5,2180,0.0,0.0
10,2025-06-03,09:25:00,3522.0,3526.300048828125,3521.0,3524.0,3574,0.0,0.0
11,2025-06-03,09:26:00,3523.5,3523.89990234375,3520.0,3521.199951171875,2712,0.0,0.0
12,2025-06-03,09:27:00,3520.5,3529.300048828125,3520.0,3525.300048828125,5105,0.0,0.0
13,2025-06-03,09:28:00,3523.5,3528.800048828125,3523.199951171875,3524.300048828125,2763,0.0,0.0
14,2025-06-03,09:29:00,3525.0,3528.0,3519.800048828125,3519.800048828125,9542,0.0,0.0
15,2025-06-03,09:30:00,3520.89990234375,3521.800048828125,3512.0,3512.89990234375,9506,0.0,0.0
16,2025-06-03,09:31:00,3513.39990234375,3516.699951171875,3512.0,3516.0,3282,0.0,0.0
17,2025-06-03,09:32:00,3515.800048828125,3522.5,3514.5,3518.5,2944,0.0,0.0
18,2025-06-03,09:33:00,3518.0,3518.0,3514.0,3514.300048828125,1575,0.0,0.0
19,2025-06-03,09:34:00,3514.0,3514.300048828125,3507.800048828125,3510.0,3911,0.0,0.0
20,2025-06-03,09:35:00,3511.0,3517.89990234375,3510.39990234375,3517.800048828125,4035,0.0,0.0
21,2025-06-03,09:36:00,3517.199951171875,3519.89990234375,3516.89990234375,3517.199951171875,1361,0.0,0.0
22,2025-06-03,09:37:00,3517.0,3517.699951171875,3515.0,3517.199951171875,1148,0.0,0.0
23,2025-06-03,09:38:00,3516.699951171875,3530.699951171875,3516.5,3523.39990234375,5177,0.0,0.0
24,2025-06-03,09:39:00,3521.0,3526.5,3521.0,3526.0,2440,0.0,0.0
25,2025-06-03,09:40:00,3525.0,3525.0,3521.0,3523.0,739,0.0,0.0
26,2025-06-03,09:41:00,3522.199951171875,3523.5,3521.0,3521.5,247,0.0,0.0
27,2025-06-03,09:42:00,3521.60009765625,3525.300048828125,3520.10009765625,3524.699951171875,1759,0.0,0.0
28,2025-06-03,09:43:00,3524.699951171875,3525.10009765625,3521.0,3522.39990234375,475,0.0,0.0
29,2025-06-03,09:44:00,3522.0,3524.5,3522.0,3522.0,808,0.0,0.0
30,2025-06-03,09:45:00,3523.10009765625,3523.10009765625,3517.0,3518.199951171875,2460,0.0,0.0
31,2025-06-03,09:46:00,3518.699951171875,3521.199951171875,3517.0,3520.0,3795,0.0,0.0
32,2025-06-03,09:47:00,3520.5,3521.800048828125,3518.800048828125,3520.0,623,0.0,0.0
33,2025-06-03,09:48:00,3521.10009765625,3521.800048828125,3520.0,3521.800048828125,190,0.0,0.0
34,2025-06-03,09:49:00,3521.199951171875,3524.10009765625,3519.5,3523.60009765625,449,0.0,0.0
35,2025-06-03,09:50:00,3524.10009765625,3524.800048828125,3520.89990234375,3524.800048828125,1808,0.0,0.0
36,2025-06-03,09:51:00,3524.39990234375,3529.800048828125,3524.39990234375,3527.5,4075,0.0,0.0
37,2025-06-03,09:52:00,3528.199951171875,3529.199951171875,3523.0,3524.300048828125,3286,0.0,0.0
38,2025-06-03,09:53:00,3523.5,3523.89990234375,3522.60009765625,3523.10009765625,482,0.0,0.0
39,2025-06-03,09:54:00,3522.89990234375,3523.199951171875,3516.0,3516.0,773,0.0,0.0
40,2025-06-03,09:55:00,3516.300048828125,3519.0,3516.0,3518.0,732,0.0,0.0
41,2025-06-03,09:56:00,3518.10009765625,3519.0,3515.0,3515.0,1501,0.0,0.0
42,2025-06-03,09:57:00,3514.39990234375,3515.10009765625,3510.0,3514.60009765625,5807,0.0,0.0
43,2025-06-03,09:58:00,3514.39990234375,3514.5,3512.5,3514.10009765625,682,0.0,0.0
44,2025-06-03,09:59:00,3513.60009765625,3513.800048828125,3511.5,3511.5,476,0.0,0.0
45,2025-06-03,10:00:00,3510.300048828125,3514.5,3510.10009765625,3514.5,980,0.0,0.0
46,2025-06-03,10:01:00,3513.10009765625,3515.300048828125,3512.699951171875,3515.300048828125,3159,0.0,0.0
47,2025-06-03,10:02:00,3515.699951171875,3516.89990234375,3515.699951171875,3516.60009765625,423,0.0,0.0
48,2025-06-03,10:03:00,3516.89990234375,3518.800048828125,3516.699951171875,3518.5,344,0.0,0.0
49,2025-06-03,10:04:00,3518.5,3520.0,3517.10009765625,3519.0,799,0.0,0.0
50,2025-06-03,10:05:00,3518.5,3519.10009765625,3517.0,3519.10009765625,256,0.0,0.0
51,2025-06-03,10:06:00,3518.10009765625,3519.10009765625,3518.0,3518.199951171875,108,0.0,0.0
52,2025-06-03,10:07:00,3518.0,3520.60009765625,3518.0,3520.60009765625,881,0.0,0.0
53,2025-06-03,10:08:00,3520.0,3521.5,3518.39990234375,3521.199951171875,534,0.0,0.0
54,2025-06-03,10:09:00,3519.800048828125,3521.0,3519.0,3519.0,1276,0.0,0.0
55,2025-06-03,10:10:00,3518.5,3519.10009765625,3515.0,3516.699951171875,1091,0.0,0.0
56,2025-06-03,10:11:00,3514.89990234375,3521.39990234375,3514.89990234375,3521.39990234375,1961,0.0,0.0
57,2025-06-03,10:12:00,3519.199951171875,3520.0,3517.5,3518.800048828125,488,0.0,0.0
58,2025-06-03,10:13:00,3519.0,3519.5,3518.300048828125,3518.60009765625,273,0.0,0.0
59,2025-06-03,10:14:00,3519.89990234375,3520.0,3518.39990234375,3520.0,188,0.0,0.0
60,2025-06-03,10:15:00,3520.0,3520.199951171875,3518.5,3519.199951171875,219,0.0,0.0
61,2025-06-03,10:16:00,3520.199951171875,3521.800048828125,3520.199951171875,3521.800048828125,839,0.0,0.0
62,2025-06-03,10:17:00,3522.0,3525.0,3522.0,3524.0,301,0.0,0.0
63,2025-06-03,10:18:00,3525.0,3526.199951171875,3523.39990234375,3525.199951171875,2380,0.0,0.0
64,2025-06-03,10:19:00,3523.89990234375,3529.0,3523.89990234375,3529.0,1781,0.0,0.0
65,2025-06-03,10:20:00,3530.0,3540.0,3530.0,3536.89990234375,9141,0.0,0.0
66,2025-06-03,10:21:00,3537.0,3545.0,3537.0,3542.800048828125,8666,0.0,0.0
67,2025-06-03,10:22:00,3543.0,3552.199951171875,3543.0,3547.39990234375,8724,0.0,0.0
68,2025-06-03,10:23:00,3548.10009765625,3549.0,3541.89990234375,3544.60009765625,2726,0.0,0.0
69,2025-06-03,10:24:00,3544.39990234375,3546.60009765625,3543.10009765625,3546.10009765625,2401,0.0,0.0
70,2025-06-03,10:25:00,3546.199951171875,3549.0,3544.199951171875,3544.60009765625,2048,0.0,0.0
71,2025-06-03,10:26:00,3545.10009765625,3547.89990234375,3543.0,3543.5,1353,0.0,0.0
72,2025-06-03,10:27:00,3544.39990234375,3546.300048828125,3539.300048828125,3539.300048828125,1032,0.0,0.0
73,2025-06-03,10:28:00,3538.0,3539.5,3535.39990234375,3535.39990234375,634,0.0,0.0
74,2025-06-03,10:29:00,3535.800048828125,3535.800048828125,3533.0,3534.5,904,0.0,0.0
