,Date,Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2025-06-03,09:15:00,1691.0,1691.699951171875,1683.699951171875,1686.699951171875,0,0.0,0.0
1,2025-06-03,09:16:00,1685.9000244140625,1685.9000244140625,1674.5999755859375,1674.5999755859375,26922,0.0,0.0
2,2025-06-03,09:17:00,1674.300048828125,1674.4000244140625,1671.0999755859375,1672.699951171875,18712,0.0,0.0
3,2025-06-03,09:18:00,1672.300048828125,1674.699951171875,1672.0,1673.4000244140625,20605,0.0,0.0
4,2025-06-03,09:19:00,1673.4000244140625,1677.199951171875,1673.4000244140625,1676.5999755859375,4731,0.0,0.0
5,2025-06-03,09:20:00,1676.4000244140625,1676.4000244140625,1675.199951171875,1676.0999755859375,4064,0.0,0.0
6,2025-06-03,09:21:00,1675.9000244140625,1675.9000244140625,1674.0,1674.0,7199,0.0,0.0
7,2025-06-03,09:22:00,1672.9000244140625,1674.4000244140625,1672.800048828125,1673.4000244140625,7936,0.0,0.0
8,2025-06-03,09:23:00,1673.0,1673.0,1671.4000244140625,1671.800048828125,4061,0.0,0.0
9,2025-06-03,09:24:00,1672.5,1674.199951171875,1672.5,1673.0,2313,0.0,0.0
10,2025-06-03,09:25:00,1673.300048828125,1675.5999755859375,1673.300048828125,1674.5,3676,0.0,0.0
11,2025-06-03,09:26:00,1674.199951171875,1675.5,1674.199951171875,1674.5999755859375,5875,0.0,0.0
12,2025-06-03,09:27:00,1675.300048828125,1675.4000244140625,1673.4000244140625,1673.4000244140625,5660,0.0,0.0
13,2025-06-03,09:28:00,1673.5,1675.5999755859375,1673.5,1674.0,3156,0.0,0.0
14,2025-06-03,09:29:00,1674.300048828125,1674.9000244140625,1672.300048828125,1672.300048828125,4855,0.0,0.0
15,2025-06-03,09:30:00,1671.0999755859375,1671.0999755859375,1668.5999755859375,1669.699951171875,12490,0.0,0.0
16,2025-06-03,09:31:00,1669.4000244140625,1669.699951171875,1668.699951171875,1669.4000244140625,7676,0.0,0.0
17,2025-06-03,09:32:00,1669.5999755859375,1669.699951171875,1668.800048828125,1668.800048828125,4139,0.0,0.0
18,2025-06-03,09:33:00,1669.0999755859375,1670.0,1668.5,1670.0,5850,0.0,0.0
19,2025-06-03,09:34:00,1669.5999755859375,1669.5999755859375,1668.0999755859375,1668.699951171875,6788,0.0,0.0
20,2025-06-03,09:35:00,1668.800048828125,1669.9000244140625,1668.0999755859375,1668.0999755859375,18519,0.0,0.0
21,2025-06-03,09:36:00,1668.0999755859375,1670.0,1668.0999755859375,1669.699951171875,8101,0.0,0.0
22,2025-06-03,09:37:00,1669.699951171875,1670.0,1669.0,1670.0,7027,0.0,0.0
