Date,Time,Open,High,Low,Close,Volume
2025-06-10,09:15:00,3540.800048828125,3540.800048828125,3527.39990234375,3527.39990234375,0
2025-06-10,09:16:00,3527.10009765625,3527.300048828125,3521.199951171875,3521.699951171875,7664
2025-06-10,09:17:00,3523.0,3530.5,3523.0,3530.5,6025
2025-06-10,09:18:00,3530.5,3535.300048828125,3529.800048828125,3533.0,3695
2025-06-10,09:19:00,3532.0,3536.300048828125,3531.89990234375,3536.300048828125,5107
2025-06-10,09:20:00,3535.800048828125,3535.800048828125,3530.0,3530.300048828125,3059
2025-06-10,09:21:00,3531.0,3534.300048828125,3530.89990234375,3532.10009765625,351
2025-06-10,09:22:00,3533.699951171875,3535.10009765625,3532.89990234375,3534.5,2412
2025-06-10,09:23:00,3533.300048828125,3533.300048828125,3527.89990234375,3528.0,3500
2025-06-10,09:24:00,3526.10009765625,3527.89990234375,3526.10009765625,3527.39990234375,2384
2025-06-10,09:25:00,3527.300048828125,3529.300048828125,3527.300048828125,3529.300048828125,656
2025-06-10,09:26:00,3529.89990234375,3529.89990234375,3527.0,3527.199951171875,721
2025-06-10,09:27:00,3527.800048828125,3527.800048828125,3523.199951171875,3523.300048828125,4674
2025-06-10,09:28:00,3522.800048828125,3523.0,3519.0,3519.0,1620
2025-06-10,09:29:00,3518.89990234375,3518.89990234375,3511.39990234375,3511.39990234375,7283
2025-06-10,09:30:00,3511.0,3511.0,3506.39990234375,3509.5,2746
2025-06-10,09:31:00,3511.699951171875,3517.699951171875,3511.199951171875,3517.699951171875,680
2025-06-10,09:32:00,3518.199951171875,3518.199951171875,3513.199951171875,3513.199951171875,2348
2025-06-10,09:33:00,3515.5,3517.39990234375,3513.699951171875,3517.199951171875,603
2025-06-10,09:34:00,3517.10009765625,3518.800048828125,3517.10009765625,3518.800048828125,713
2025-06-10,09:35:00,3518.800048828125,3518.800048828125,3515.0,3515.0,3221
2025-06-10,09:36:00,3516.10009765625,3517.5,3514.0,3514.10009765625,1376
2025-06-10,09:37:00,3514.10009765625,3516.199951171875,3514.10009765625,3516.199951171875,123
2025-06-10,09:38:00,3516.199951171875,3520.0,3516.0,3520.0,780
2025-06-10,09:39:00,3520.0,3520.0,3518.39990234375,3518.39990234375,858
2025-06-10,09:40:00,3518.0,3518.199951171875,3517.199951171875,3517.199951171875,622
2025-06-10,09:41:00,3515.60009765625,3518.199951171875,3515.60009765625,3518.199951171875,278
2025-06-10,09:42:00,3518.0,3519.60009765625,3518.0,3519.60009765625,818
2025-06-10,09:43:00,3519.0,3520.0,3517.10009765625,3519.89990234375,1229
2025-06-10,09:44:00,3519.800048828125,3519.800048828125,3517.5,3517.699951171875,372
2025-06-10,09:45:00,3517.699951171875,3520.0,3517.699951171875,3518.800048828125,891
2025-06-10,09:46:00,3520.0,3520.0,3518.199951171875,3518.699951171875,266
2025-06-10,09:47:00,3518.0,3520.0,3518.0,3520.0,939
2025-06-10,09:48:00,3521.199951171875,3524.699951171875,3521.199951171875,3524.199951171875,2704
2025-06-10,09:49:00,3523.800048828125,3524.0,3522.0,3522.0,642
2025-06-10,09:50:00,3523.199951171875,3523.199951171875,3522.5,3522.5,217
2025-06-10,09:51:00,3523.0,3528.5,3523.0,3525.10009765625,3204
2025-06-10,09:52:00,3525.39990234375,3525.39990234375,3521.800048828125,3522.699951171875,1062
2025-06-10,09:53:00,3523.800048828125,3525.5,3522.699951171875,3523.89990234375,217
2025-06-10,09:54:00,3525.300048828125,3526.0,3524.39990234375,3525.5,125
2025-06-10,09:55:00,3525.10009765625,3526.800048828125,3525.0,3525.0,1607
2025-06-10,09:56:00,3525.0,3525.5,3524.39990234375,3524.39990234375,291
2025-06-10,09:57:00,3525.5,3526.89990234375,3525.5,3526.0,404
2025-06-10,09:58:00,3526.89990234375,3527.0,3526.5,3526.89990234375,192
2025-06-10,09:59:00,3526.5,3528.39990234375,3526.5,3527.699951171875,771
2025-06-10,10:00:00,3528.0,3529.0,3527.0,3527.0,3440
2025-06-10,10:01:00,3528.5,3528.5,3527.699951171875,3528.5,552
2025-06-10,10:02:00,3528.5,3529.300048828125,3527.5,3529.10009765625,1200
2025-06-10,10:03:00,3530.0,3534.0,3530.0,3532.199951171875,2004
2025-06-10,10:04:00,3533.199951171875,3535.0,3533.199951171875,3533.300048828125,2661
2025-06-10,10:05:00,3533.0,3533.0,3530.300048828125,3530.300048828125,595
2025-06-10,10:06:00,3531.60009765625,3532.89990234375,3530.10009765625,3532.89990234375,395
