Date,Time,Open,High,Low,Close,Volume
2025-06-05,09:15:00,4227.7001953125,4227.7001953125,4213.2001953125,4213.7998046875,0
2025-06-05,09:16:00,4213.39990234375,4213.39990234375,4196.0,4197.0,3956
2025-06-05,09:17:00,4196.7998046875,4210.39990234375,4194.89990234375,4210.39990234375,2073
2025-06-05,09:18:00,4210.10009765625,4210.10009765625,4200.7001953125,4202.10009765625,2263
2025-06-05,09:19:00,4202.2001953125,4206.2998046875,4201.0,4201.10009765625,2116
2025-06-05,09:20:00,4202.7001953125,4209.89990234375,4200.0,4208.7998046875,1090
2025-06-05,09:21:00,4209.89990234375,4211.89990234375,4209.39990234375,4211.0,1278
2025-06-05,09:22:00,4210.10009765625,4214.7001953125,4210.10009765625,4213.5,1954
2025-06-05,09:23:00,4213.7998046875,4214.0,4211.0,4212.0,880
2025-06-05,09:24:00,4211.7001953125,4215.0,4211.7001953125,4215.0,482
2025-06-05,09:25:00,4214.60009765625,4214.7001953125,4210.2998046875,4211.60009765625,1752
2025-06-05,09:26:00,4213.0,4213.7998046875,4210.7001953125,4212.0,541
2025-06-05,09:27:00,4212.5,4218.7001953125,4211.5,4216.2001953125,1004
2025-06-05,09:28:00,4215.60009765625,4217.5,4212.7001953125,4216.10009765625,605
2025-06-05,09:29:00,4216.0,4219.0,4213.89990234375,4219.0,1231
2025-06-05,09:30:00,4219.0,4220.7001953125,4215.0,4216.2998046875,2308
2025-06-05,09:31:00,4215.2998046875,4220.0,4213.10009765625,4215.2998046875,1731
2025-06-05,09:32:00,4216.2001953125,4217.0,4214.5,4214.5,497
2025-06-05,09:33:00,4215.89990234375,4218.7001953125,4214.0,4216.7998046875,730
2025-06-05,09:34:00,4216.7998046875,4216.7998046875,4214.5,4216.7001953125,301
2025-06-05,09:35:00,4216.7001953125,4219.7998046875,4215.2998046875,4219.7998046875,389
2025-06-05,09:36:00,4220.0,4222.0,4219.2998046875,4222.0,1321
2025-06-05,09:37:00,4220.5,4223.39990234375,4220.0,4223.39990234375,1016
2025-06-05,09:38:00,4221.89990234375,4222.7998046875,4219.5,4219.5,1577
2025-06-05,09:39:00,4220.7001953125,4220.7001953125,4218.2001953125,4218.2001953125,572
2025-06-05,09:40:00,4219.2998046875,4219.2998046875,4215.0,4216.0,1874
2025-06-05,09:41:00,4215.7998046875,4218.89990234375,4215.0,4218.89990234375,1629
2025-06-05,09:42:00,4218.7001953125,4218.7998046875,4217.39990234375,4218.2998046875,796
2025-06-05,09:43:00,4218.10009765625,4218.2998046875,4215.0,4215.0,489
2025-06-05,09:44:00,4216.60009765625,4218.2998046875,4213.7001953125,4218.2998046875,422
2025-06-05,09:45:00,4218.10009765625,4218.7998046875,4217.10009765625,4218.7001953125,462
2025-06-05,09:46:00,4219.5,4219.5,4216.89990234375,4216.89990234375,288
2025-06-05,09:47:00,4215.7001953125,4218.0,4212.7998046875,4217.7998046875,1281
2025-06-05,09:48:00,4218.0,4219.5,4216.0,4216.0,328
