Date,Time,Open,High,Low,Close,Volume
2025-06-12,09:16:00,2583.199951171875,2583.199951171875,2580.800048828125,2582.10009765625,0
2025-06-12,09:18:00,2584.39990234375,2587.699951171875,2584.39990234375,2585.5,9899
2025-06-12,09:19:00,2585.300048828125,2588.0,2585.0,2587.199951171875,3749
2025-06-12,09:20:00,2587.199951171875,2589.10009765625,2585.5,2587.300048828125,2527
2025-06-12,09:21:00,2587.300048828125,2589.0,2585.0,2585.10009765625,2947
2025-06-12,09:22:00,2585.800048828125,2585.800048828125,2579.0,2582.0,3827
2025-06-12,09:23:00,2583.89990234375,2583.89990234375,2583.89990234375,2583.89990234375,19
2025-06-12,09:25:00,2584.60009765625,2586.89990234375,2584.60009765625,2586.89990234375,6797
2025-06-12,09:26:00,2586.800048828125,2593.5,2585.0,2592.0,6435
2025-06-12,09:27:00,2592.800048828125,2595.800048828125,2591.300048828125,2594.800048828125,12553
2025-06-12,09:28:00,2594.0,2594.199951171875,2588.89990234375,2591.0,2987
2025-06-12,09:29:00,2589.5,2593.699951171875,2587.0,2591.800048828125,2638
2025-06-12,09:30:00,2593.60009765625,2597.0,2591.300048828125,2593.199951171875,4745
2025-06-12,09:31:00,2593.199951171875,2595.300048828125,2592.800048828125,2595.0,2660
2025-06-12,09:32:00,2594.300048828125,2595.800048828125,2592.89990234375,2593.39990234375,3687
2025-06-12,09:33:00,2593.300048828125,2598.89990234375,2593.10009765625,2597.60009765625,2228
2025-06-12,09:34:00,2598.0,2599.300048828125,2597.0,2598.5,4335
2025-06-12,09:35:00,2599.199951171875,2600.89990234375,2597.10009765625,2597.10009765625,5242
2025-06-12,09:36:00,2596.699951171875,2596.699951171875,2593.5,2594.0,1217
2025-06-12,09:37:00,2594.0,2594.10009765625,2592.5,2592.800048828125,1689
2025-06-12,09:38:00,2591.699951171875,2591.89990234375,2588.699951171875,2589.89990234375,3026
2025-06-12,09:39:00,2589.699951171875,2589.89990234375,2586.0,2586.89990234375,3016
2025-06-12,09:40:00,2586.89990234375,2586.89990234375,2582.0,2582.800048828125,7076
2025-06-12,09:41:00,2582.89990234375,2583.199951171875,2580.0,2583.199951171875,3734
2025-06-12,09:42:00,2582.0,2583.60009765625,2580.5,2580.800048828125,2693
2025-06-12,09:43:00,2579.89990234375,2579.89990234375,2576.0,2578.0,3082
2025-06-12,09:44:00,2578.0,2578.39990234375,2576.0,2576.699951171875,3140
2025-06-12,09:45:00,2577.60009765625,2580.0,2576.10009765625,2576.10009765625,1147
2025-06-12,09:46:00,2576.800048828125,2578.39990234375,2575.0,2575.0,1721
2025-06-12,09:47:00,2575.0,2575.89990234375,2573.0,2575.89990234375,1778
2025-06-12,09:48:00,2575.10009765625,2576.5,2573.0,2576.5,502
2025-06-12,09:49:00,2577.0,2577.89990234375,2575.800048828125,2576.0,990
2025-06-12,09:50:00,2576.39990234375,2578.5,2576.0,2578.5,209
2025-06-12,09:51:00,2577.39990234375,2580.0,2577.39990234375,2578.800048828125,1037
2025-06-12,09:52:00,2578.800048828125,2580.0,2577.39990234375,2578.199951171875,2811
2025-06-12,09:53:00,2578.5,2578.5,2576.0,2577.800048828125,1733
2025-06-12,09:54:00,2577.10009765625,2579.0,2576.0,2579.0,1121
2025-06-12,09:55:00,2577.89990234375,2577.89990234375,2575.10009765625,2575.199951171875,1712
2025-06-12,09:56:00,2576.300048828125,2576.39990234375,2574.0,2574.0,1429
2025-06-12,09:57:00,2574.0,2575.10009765625,2570.39990234375,2571.199951171875,3156
2025-06-12,09:58:00,2571.0,2572.199951171875,2570.39990234375,2571.0,822
2025-06-12,09:59:00,2571.89990234375,2573.0,2570.10009765625,2571.699951171875,917
2025-06-12,10:00:00,2570.800048828125,2570.800048828125,2564.39990234375,2565.10009765625,6941
2025-06-12,10:01:00,2565.10009765625,2568.699951171875,2565.10009765625,2567.199951171875,1353
2025-06-12,10:02:00,2567.0,2568.800048828125,2566.60009765625,2567.699951171875,1698
2025-06-12,10:03:00,2568.10009765625,2569.0,2567.10009765625,2568.0,1756
2025-06-12,10:04:00,2568.39990234375,2572.0,2568.0,2571.800048828125,988
2025-06-12,10:05:00,2571.89990234375,2571.89990234375,2569.10009765625,2571.10009765625,792
2025-06-12,10:06:00,2572.699951171875,2573.39990234375,2571.89990234375,2573.39990234375,709
2025-06-12,10:07:00,2574.5,2575.800048828125,2572.39990234375,2574.89990234375,2003
2025-06-12,10:08:00,2574.199951171875,2576.0,2574.199951171875,2576.0,1239
2025-06-12,10:09:00,2576.0,2576.0,2572.699951171875,2575.60009765625,3516
2025-06-12,10:10:00,2575.699951171875,2576.699951171875,2574.89990234375,2576.699951171875,352
2025-06-12,10:11:00,2576.199951171875,2577.60009765625,2574.5,2576.800048828125,2050
2025-06-12,10:12:00,2576.199951171875,2576.89990234375,2575.699951171875,2576.89990234375,243
2025-06-12,10:13:00,2576.5,2578.0,2575.800048828125,2577.0,285
2025-06-12,10:14:00,2576.10009765625,2576.800048828125,2576.0,2576.800048828125,543
2025-06-12,10:15:00,2576.0,2577.5,2575.0,2575.0,641
2025-06-12,10:16:00,2575.800048828125,2575.800048828125,2574.300048828125,2574.300048828125,586
2025-06-12,10:17:00,2573.60009765625,2573.60009765625,2570.5,2572.60009765625,1292
2025-06-12,10:18:00,2572.5,2575.5,2572.5,2574.800048828125,1179
2025-06-12,10:19:00,2574.800048828125,2574.89990234375,2573.0,2574.0,2030
2025-06-12,10:20:00,2574.0,2575.0,2573.199951171875,2574.5,197
2025-06-12,10:21:00,2573.89990234375,2574.39990234375,2571.0,2571.10009765625,898
2025-06-12,10:22:00,2571.39990234375,2572.800048828125,2571.300048828125,2571.300048828125,342
2025-06-12,10:23:00,2571.699951171875,2573.10009765625,2571.699951171875,2572.800048828125,335
2025-06-12,10:24:00,2572.89990234375,2574.5,2572.89990234375,2574.5,235
2025-06-12,10:25:00,2573.199951171875,2575.0,2573.10009765625,2574.10009765625,393
2025-06-12,10:26:00,2574.10009765625,2575.699951171875,2573.60009765625,2575.699951171875,401
2025-06-12,10:27:00,2575.0,2575.89990234375,2573.800048828125,2575.39990234375,750
2025-06-12,10:28:00,2575.39990234375,2575.699951171875,2575.0,2575.699951171875,42
2025-06-12,10:29:00,2575.39990234375,2575.39990234375,2572.800048828125,2573.300048828125,377
2025-06-12,10:30:00,2574.0,2574.699951171875,2573.39990234375,2574.699951171875,671
2025-06-12,10:31:00,2574.800048828125,2575.39990234375,2574.0,2575.0,519
2025-06-12,10:32:00,2575.60009765625,2576.5,2575.60009765625,2576.0,138
2025-06-12,10:33:00,2573.199951171875,2575.699951171875,2572.60009765625,2572.60009765625,2182
2025-06-12,10:34:00,2573.300048828125,2574.0,2570.0,2570.39990234375,594
2025-06-12,10:35:00,2570.699951171875,2572.800048828125,2570.10009765625,2571.89990234375,2519
2025-06-12,10:36:00,2571.699951171875,2571.699951171875,2570.199951171875,2571.60009765625,217
2025-06-12,10:37:00,2571.800048828125,2573.800048828125,2570.10009765625,2570.10009765625,1103
2025-06-12,10:38:00,2570.10009765625,2572.5,2570.10009765625,2572.300048828125,722
2025-06-12,10:39:00,2573.199951171875,2573.199951171875,2570.5,2571.39990234375,524
2025-06-12,10:40:00,2571.5,2572.199951171875,2571.199951171875,2571.199951171875,1084
2025-06-12,10:41:00,2571.60009765625,2571.800048828125,2570.199951171875,2570.199951171875,1128
2025-06-12,10:42:00,2571.699951171875,2573.10009765625,2571.199951171875,2572.0,440
2025-06-12,10:43:00,2572.300048828125,2572.300048828125,2566.5,2567.300048828125,4175
2025-06-12,10:44:00,2566.10009765625,2566.800048828125,2565.10009765625,2566.0,1536
2025-06-12,10:45:00,2565.10009765625,2567.5,2565.10009765625,2566.60009765625,1623
2025-06-12,10:46:00,2566.5,2567.699951171875,2565.699951171875,2567.0,1460
2025-06-12,10:47:00,2567.0,2568.699951171875,2566.60009765625,2568.0,1274
2025-06-12,10:48:00,2568.800048828125,2569.60009765625,2567.5,2569.60009765625,221
2025-06-12,10:49:00,2569.0,2569.0,2568.0,2568.89990234375,358
2025-06-12,10:50:00,2568.199951171875,2568.699951171875,2563.0,2563.0,4923
2025-06-12,10:51:00,2563.199951171875,2564.199951171875,2563.0,2563.300048828125,896
2025-06-12,10:52:00,2563.10009765625,2563.5,2561.0,2562.800048828125,8941
2025-06-12,10:53:00,2562.5,2564.300048828125,2562.5,2564.300048828125,9453
2025-06-12,10:54:00,2563.60009765625,2564.5,2563.10009765625,2563.699951171875,394
2025-06-12,10:55:00,2563.5,2565.0,2563.5,2564.300048828125,629
2025-06-12,10:56:00,2565.300048828125,2565.89990234375,2564.300048828125,2565.0,228
2025-06-12,10:57:00,2565.10009765625,2565.89990234375,2564.89990234375,2564.89990234375,334
2025-06-12,10:59:00,2564.5,2567.699951171875,2564.5,2566.89990234375,3243
2025-06-12,11:00:00,2566.89990234375,2571.199951171875,2566.89990234375,2568.5,11634
2025-06-12,11:01:00,2570.10009765625,2570.300048828125,2567.5,2567.60009765625,1935
2025-06-12,11:02:00,2569.0,2569.199951171875,2568.0,2568.800048828125,127
2025-06-12,11:03:00,2568.800048828125,2569.0,2566.199951171875,2566.800048828125,870
2025-06-12,11:04:00,2567.39990234375,2568.10009765625,2566.60009765625,2568.0,277
2025-06-12,11:05:00,2566.60009765625,2567.60009765625,2566.0,2567.39990234375,1598
2025-06-12,11:06:00,2567.0,2567.60009765625,2567.0,2567.10009765625,474
2025-06-12,11:07:00,2567.0,2567.0,2566.0,2566.5,1192
2025-06-12,11:08:00,2566.5,2568.199951171875,2566.5,2568.199951171875,689
2025-06-12,11:09:00,2568.300048828125,2568.300048828125,2565.199951171875,2565.199951171875,112
2025-06-12,11:10:00,2565.89990234375,2566.89990234375,2565.800048828125,2566.800048828125,437
2025-06-12,11:11:00,2566.800048828125,2566.800048828125,2565.699951171875,2566.300048828125,316
2025-06-12,11:12:00,2563.0,2563.39990234375,2561.89990234375,2563.0,2285
2025-06-12,11:13:00,2564.199951171875,2564.5,2562.199951171875,2562.5,297
2025-06-12,11:14:00,2563.89990234375,2563.89990234375,2562.199951171875,2562.5,61
2025-06-12,11:15:00,2562.5,2563.5,2562.10009765625,2562.10009765625,1032
2025-06-12,11:16:00,2563.0,2563.0,2561.0,2562.5,506
2025-06-12,11:17:00,2561.699951171875,2566.0,2561.699951171875,2566.0,953
2025-06-12,11:18:00,2564.800048828125,2566.5,2564.800048828125,2565.60009765625,217
2025-06-12,11:19:00,2565.0,2567.5,2565.0,2567.5,4167
2025-06-12,11:20:00,2567.300048828125,2568.5,2566.800048828125,2567.699951171875,343
2025-06-12,11:21:00,2566.800048828125,2568.10009765625,2566.699951171875,2568.10009765625,130
2025-06-12,11:22:00,2569.800048828125,2570.0,2568.699951171875,2570.0,150
2025-06-12,11:23:00,2569.199951171875,2570.0,2568.300048828125,2568.300048828125,563
2025-06-12,11:24:00,2568.699951171875,2569.39990234375,2567.800048828125,2568.5,149
2025-06-12,11:25:00,2569.39990234375,2571.699951171875,2568.60009765625,2571.60009765625,781
2025-06-12,11:26:00,2571.5,2571.60009765625,2569.39990234375,2570.5,749
2025-06-12,11:27:00,2570.5,2571.10009765625,2570.300048828125,2571.10009765625,333
2025-06-12,11:28:00,2571.5,2572.39990234375,2570.39990234375,2572.199951171875,226
2025-06-12,11:29:00,2572.800048828125,2573.0,2571.5,2572.60009765625,902
2025-06-12,11:30:00,2571.5,2572.10009765625,2570.10009765625,2571.0,387
2025-06-12,11:31:00,2570.10009765625,2570.300048828125,2568.300048828125,2568.60009765625,748
2025-06-12,11:32:00,2568.60009765625,2569.5,2568.5,2569.10009765625,53
2025-06-12,11:33:00,2568.0,2568.10009765625,2567.0,2567.5,2124
2025-06-12,11:34:00,2568.39990234375,2569.10009765625,2566.800048828125,2566.800048828125,2403
2025-06-12,11:35:00,2567.10009765625,2567.10009765625,2566.0,2566.0,607
2025-06-12,11:36:00,2565.699951171875,2566.699951171875,2565.60009765625,2566.0,662
2025-06-12,11:37:00,2565.300048828125,2566.0,2564.10009765625,2564.10009765625,474
2025-06-12,11:38:00,2564.89990234375,2564.89990234375,2563.0,2563.0,375
2025-06-12,11:39:00,2562.60009765625,2563.800048828125,2562.60009765625,2563.10009765625,212
2025-06-12,11:40:00,2562.800048828125,2563.800048828125,2562.699951171875,2563.199951171875,267
2025-06-12,11:41:00,2563.199951171875,2563.699951171875,2561.5,2562.89990234375,2006
2025-06-12,11:42:00,2561.800048828125,2562.699951171875,2561.10009765625,2562.0,468
2025-06-12,11:43:00,2562.0,2563.699951171875,2562.0,2563.699951171875,1559
2025-06-12,11:44:00,2563.39990234375,2565.5,2563.39990234375,2564.89990234375,1137
2025-06-12,11:45:00,2564.39990234375,2564.5,2564.0,2564.10009765625,349
2025-06-12,11:46:00,2565.300048828125,2565.300048828125,2564.0,2564.199951171875,123
2025-06-12,11:47:00,2562.5,2564.699951171875,2562.5,2564.10009765625,939
2025-06-12,11:48:00,2563.199951171875,2564.699951171875,2562.0,2564.39990234375,75
2025-06-12,11:49:00,2564.39990234375,2564.60009765625,2563.300048828125,2564.199951171875,288
2025-06-12,11:50:00,2564.699951171875,2564.699951171875,2563.60009765625,2563.60009765625,466
2025-06-12,11:51:00,2564.39990234375,2566.0,2564.300048828125,2566.0,345
2025-06-12,11:52:00,2566.10009765625,2566.10009765625,2564.0,2565.699951171875,331
2025-06-12,11:53:00,2565.300048828125,2565.300048828125,2563.300048828125,2563.60009765625,784
2025-06-12,11:54:00,2563.39990234375,2565.0,2562.39990234375,2564.39990234375,293
2025-06-12,11:55:00,2564.89990234375,2564.89990234375,2563.300048828125,2563.300048828125,193
2025-06-12,11:56:00,2563.300048828125,2564.10009765625,2563.300048828125,2563.300048828125,223
2025-06-12,11:57:00,2563.89990234375,2563.89990234375,2562.0,2563.199951171875,124
2025-06-12,11:58:00,2562.5,2563.89990234375,2562.300048828125,2563.800048828125,208
2025-06-12,11:59:00,2562.89990234375,2563.300048828125,2561.10009765625,2561.10009765625,989
2025-06-12,12:00:00,2561.10009765625,2561.89990234375,2557.0,2557.0,9834
2025-06-12,12:01:00,2557.39990234375,2559.0,2557.10009765625,2557.10009765625,905
2025-06-12,12:03:00,2560.800048828125,2560.800048828125,2560.800048828125,2560.800048828125,8440
2025-06-12,12:04:00,2560.800048828125,2560.800048828125,2557.60009765625,2558.60009765625,3578
2025-06-12,12:05:00,2560.0,2560.0,2557.10009765625,2557.5,4298
2025-06-12,12:06:00,2558.5,2558.89990234375,2557.300048828125,2558.89990234375,1765
2025-06-12,12:07:00,2558.0,2558.0,2558.0,2558.0,0
