Date,Time,Open,High,Low,Close,Volume
2025-06-09,09:15:00,400.79998779296875,402.3500061035156,400.79998779296875,402.1499938964844,0
2025-06-09,09:16:00,402.45001220703125,403.1000061035156,402.3999938964844,403.1000061035156,106263
2025-06-09,09:17:00,403.25,403.75,403.25,403.75,58969
2025-06-09,09:18:00,403.79998779296875,403.79998779296875,403.25,403.3500061035156,78520
2025-06-09,09:19:00,403.25,403.29998779296875,402.79998779296875,402.79998779296875,14842
2025-06-09,09:20:00,402.95001220703125,403.0,402.70001220703125,402.70001220703125,25047
2025-06-09,09:21:00,402.6499938964844,402.6499938964844,402.3999938964844,402.3999938964844,25675
2025-06-09,09:22:00,402.3999938964844,402.3999938964844,401.75,402.0,24207
2025-06-09,09:23:00,401.79998779296875,401.8999938964844,401.29998779296875,401.5,23716
2025-06-09,09:24:00,401.20001220703125,401.29998779296875,401.1000061035156,401.1000061035156,20328
2025-06-09,09:25:00,401.0,401.3999938964844,401.0,401.3999938964844,16098
2025-06-09,09:26:00,401.54998779296875,401.54998779296875,401.3999938964844,401.3999938964844,17156
2025-06-09,09:27:00,401.3999938964844,401.3999938964844,401.20001220703125,401.29998779296875,12564
2025-06-09,09:28:00,401.20001220703125,401.25,401.1000061035156,401.1000061035156,12393
2025-06-09,09:29:00,401.20001220703125,401.25,400.8999938964844,400.8999938964844,32991
2025-06-09,09:30:00,400.95001220703125,401.1499938964844,400.70001220703125,400.70001220703125,22619
2025-06-09,09:31:00,400.70001220703125,400.79998779296875,400.20001220703125,400.20001220703125,38085
2025-06-09,09:32:00,400.3500061035156,400.3500061035156,400.1499938964844,400.20001220703125,25966
2025-06-09,09:33:00,400.3500061035156,400.6499938964844,400.0,400.0,39787
2025-06-09,09:34:00,400.3500061035156,400.5,400.25,400.5,8009
2025-06-09,09:35:00,400.6000061035156,400.6000061035156,400.20001220703125,400.20001220703125,16468
2025-06-09,09:36:00,400.1000061035156,400.20001220703125,400.0,400.1000061035156,19627
2025-06-09,09:37:00,400.20001220703125,400.20001220703125,400.0,400.0,15486
2025-06-09,09:38:00,400.1499938964844,400.5,400.1000061035156,400.3500061035156,10329
2025-06-09,09:39:00,400.45001220703125,400.75,400.45001220703125,400.75,10608
2025-06-09,09:40:00,400.6499938964844,400.79998779296875,400.3500061035156,400.5,23455
2025-06-09,09:41:00,400.6499938964844,400.6499938964844,400.45001220703125,400.5,9668
2025-06-09,09:42:00,400.5,400.5,400.04998779296875,400.29998779296875,66657
2025-06-09,09:43:00,400.29998779296875,400.5,400.20001220703125,400.5,11911
2025-06-09,09:44:00,400.45001220703125,400.70001220703125,400.45001220703125,400.70001220703125,5029
2025-06-09,09:45:00,400.45001220703125,400.6000061035156,400.45001220703125,400.6000061035156,18647
2025-06-09,09:46:00,400.54998779296875,400.75,400.5,400.70001220703125,30851
2025-06-09,09:47:00,400.8999938964844,401.0,400.8500061035156,400.8500061035156,8668
2025-06-09,09:48:00,400.8999938964844,400.8999938964844,400.75,400.79998779296875,14160
2025-06-09,09:49:00,400.79998779296875,400.8500061035156,400.75,400.75,4215
2025-06-09,09:50:00,401.1499938964844,401.5,401.1499938964844,401.5,23908
2025-06-09,09:51:00,401.54998779296875,401.54998779296875,401.29998779296875,401.3999938964844,5901
2025-06-09,09:52:00,401.45001220703125,401.54998779296875,401.29998779296875,401.3999938964844,11048
2025-06-09,09:53:00,401.29998779296875,401.29998779296875,401.1000061035156,401.1499938964844,5871
2025-06-09,09:54:00,401.25,402.1499938964844,401.1000061035156,401.95001220703125,70521
